date,video_count,dict_sentiment_avg,sentimentr_score_avg,finbert_score_avg,ollama_score_avg,aggregate_sentiment_avg,dict_sentiment_std,sentimentr_score_std,finbert_score_std,ollama_score_std,aggregate_sentiment_std,total_views,total_likes,dict_weighted,sentimentr_weighted,finbert_weighted,ollama_weighted,aggregate_weighted,dict_sentiment_7day,sentimentr_score_7day,finbert_score_7day,ollama_score_7day,aggregate_sentiment_7day,dict_weighted_7day,sentimentr_weighted_7day,finbert_weighted_7day,ollama_weighted_7day,aggregate_weighted_7day
2024-04-03,3,-0.455547706362585,0.06824992677781186,0.14057898521423334,0.03333333333333335,-0.053346365259301615,0.14728491758873338,0.02433377994682511,0.15607760447854505,0.47258156262526085,0.1525790502222231,42203,297,-0.4562013219418202,0.06708098013433154,0.1519369265116621,0.05649744485399176,-0.045171492610458705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-04,4,-0.4287204929476865,0.07688772807287565,0.33829331025481235,0.275,0.06536513634500038,0.03342439307337986,0.038728092231736365,0.22069400630080763,0.15000000000000002,0.07147380231895098,47630,387,-0.4316015570105893,0.0741621739592445,0.34511913272316597,0.28757531336262215,0.06881376575861083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-05,2,-0.364481689817472,0.06035388590782345,0.3628780208528044,0.35,0.10218755423578897,0.07760235137347447,0.049722121165056976,0.41544017395122285,0.21213203435596426,0.12506193394216392,32042,236,-0.3702010465290411,0.05668932494587273,0.3934963011637733,0.36563430428278615,0.11140472096584778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-08,4,-0.33818514337831324,0.10212936207222537,0.5132480151951312,0.325,0.15054805847226085,0.157303115243943,0.029812606194668453,0.2959177640454747,0.09574271077563382,0.08936475837322046,67152,419,-0.3469862181709821,0.09951247702170518,0.5267381098630126,0.3308825809088826,0.15253673740565457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-09,4,-0.3833481119452232,0.1121685851124713,0.5683119753375651,0.2375,0.13365811212620327,0.0793415171391615,0.053115546797178656,0.3238715621294954,0.07499999999999998,0.09758833782613409,104052,691,-0.3813651931969292,0.11584343738391298,0.595148159146824,0.23819990803019106,0.14195657784099971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-10,5,-0.3968344397277786,0.0840253257715083,0.38652205094695097,0.060000000000000026,0.03342823424767016,0.05924864658502838,0.0429744390091156,0.4751769415592843,0.43358966777357594,0.20097425689006973,59145,456,-0.4048465726925584,0.0864182383758479,0.43531784471428964,0.061885905343462326,0.044693853935260375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-11,4,-0.3837913932696368,0.09202688942716636,0.09750683233141896,0.175,-0.00481441787776286,0.18544048672885297,0.0589031718858436,0.7263057180449259,0.45,0.14472800590625917,65093,438,-0.4041969382998825,0.09512868918164394,0.18009457876581556,0.18410230721163498,0.013782159214802994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-12,4,-0.4035045240219193,0.0984525370775283,0.4924961309880017,0.10000000000000003,0.07186103601090271,0.1358851168787745,0.0550900426791934,0.37106665796369,0.565685424949238,0.21691859914870282,71172,469,-0.41197511833032147,0.10131310066084,0.5414443797024536,0.0990366440563392,0.08245475152232785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-15,4,-0.380854559468626,0.09194699715728602,0.549955252557993,0.05000000000000002,0.07776192256166327,0.0756107067552039,0.05566624949703129,0.22798217250806044,0.30000000000000004,0.12736436525441397,48596,379,-0.37571605944198044,0.09190993071224966,0.5701246593207685,0.05141398497107366,0.08443312889052784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-16,5,-0.3978150437192532,0.08887278370368276,0.3353098392486573,-0.14,-0.02840810519172828,0.058098149760597254,0.03449923568572859,0.3000700206271878,0.31304951684997057,0.15403625226928871,57940,412,-0.40010785964275647,0.09126378715633184,0.3731028145216333,-0.10204717681642303,-0.009447108695303569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-17,2,-0.3785573372106515,0.06282439566834369,0.24843875691294653,0.44999999999999996,0.09567645384265967,0.10228197042413607,0.03936613737387613,0.2697716671454155,0.35355339059327373,0.12041923748516925,36520,237,-0.3862201019958544,0.0598751618009561,0.26864952155186833,0.4764875271750526,0.10469802713300565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-18,5,-0.3834996069641242,0.11439115146632767,0.5168346039950847,0.22,0.11693153712432205,0.062526679111879,0.06908572979420498,0.38418537585591905,0.04472135954999578,0.10996786412192971,80262,473,-0.38283774602974774,0.11995149036900281,0.5621954365599173,0.22360296418261197,0.1307280362704461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-19,3,-0.45416980777160465,0.06311705422600453,0.22881309936443966,-0.2666666666666666,-0.10722658021195677,0.1294065932920597,0.04589600651584551,0.35414900048452985,0.5859465277082315,0.2122650962922935,72366,511,-0.44828907615344155,0.062133438783168196,0.2633511425474033,-0.21970599187146833,-0.08562762167358459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-22,5,-0.3603478982953464,0.09593145797155524,0.20756453946232803,0.34,0.07078702478463421,0.06859759443499205,0.0466406719298073,0.38565155311734967,0.21908902300206642,0.09695850440211558,65851,421,-0.35732675236571126,0.09833458326326337,0.24431350136404653,0.3314772783909625,0.07919965266314029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-23,5,-0.34132491898789563,0.09396699051224063,0.06401259545236822,0.36,0.044163666744178307,0.11782124854919757,0.04154671456588723,0.5070890789941476,0.4505552130427524,0.16457006434284396,472431,8977,-0.36363172940606237,0.08771160931484662,0.11101481719744173,0.27203370803107796,0.02678210128432599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-24,4,-0.2464748541052628,0.09630873189758485,0.17235626280307753,0.36250000000000004,0.0961725351488499,0.17237603336556326,0.03874656730758223,0.6186897245258661,0.11086778913041725,0.17662405495349126,66118,452,-0.23725359430366147,0.09389300897673819,0.2003171208789499,0.3633359882406013,0.10507313094815698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-25,5,-0.3046230014102606,0.09777194217886487,0.23559334911406027,0.1,0.03218557247066615,0.1524862045416196,0.041528441489471164,0.36162128502321983,0.34641016151377546,0.13196425323456618,83139,478,-0.3281546662961867,0.09885301928286187,0.28677851948875016,0.12173533498329056,0.044803051864678985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-26,4,-0.30560832411487027,0.07775724622749913,0.4652706421911717,0.375,0.15310489107595016,0.11412835108231856,0.03439611741316338,0.305076834272185,0.2362907813126304,0.06284883509188809,72278,491,-0.3099080686897316,0.07662742618014987,0.4759009369156253,0.38185797459363163,0.15611956724991882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-29,5,-0.3041131035432468,0.12241718508568838,0.3803342327475548,0.29000000000000004,0.12215957857249911,0.11379045698364161,0.03963615868422271,0.3930796774585608,0.12449899597988733,0.09398399919009669,61639,442,-0.3081453239549165,0.1288650656120001,0.4187216183831612,0.2924782009780262,0.13297989025456772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-30,5,-0.374679613822331,0.09122406608917832,0.27971477583050713,0.26,0.0640648070243386,0.12496831266180973,0.04660320302641533,0.39535905164411894,0.40987803063838396,0.1583635254949751,61641,411,-0.3859439069221396,0.09462300123202433,0.3210954061796059,0.26521487040232916,0.07374734272295495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-01,2,-0.4976164079822615,0.09456644376175055,0.7763024270534515,0.25,0.15581311570823514,0.04836861241597604,0.10974654256991703,0.04082091919345273,0.07071067811865474,0.06741168807450017,20570,129,-0.4938284031306899,0.10316128274788489,0.7794993316621794,0.2555377315658307,0.1610924857113013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-02,4,-0.4037648771559338,0.09693957008864094,0.5111886952072382,0.25,0.11359084703498636,0.058246839297484206,0.055641049326929565,0.1682217810517649,0.1,0.0172110973601135,40009,338,-0.41261683680256317,0.10120842639105644,0.5327762453668494,0.24231114026932757,0.11591974380616753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-03,6,-0.2725834024834,0.11188363794814693,0.10934311151504504,0.6,0.13716083674494797,0.11889268210616323,0.04674478325716503,0.5695717383441371,0.15491933384829662,0.10913523041903636,79725,608,-0.2849064437515757,0.11329995415695691,0.14285228430705535,0.6030337101924107,0.14356987622621184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-06,4,-0.30360581645701,0.12319610110711719,0.4810758950188755,0.325,0.1564165449172457,0.18123483339875746,0.034466645281443664,0.46067984905861076,0.15000000000000002,0.04522770729094591,47885,353,-0.32705391608785817,0.12703754094189942,0.5366788612927792,0.3044381074741673,0.16027514840524693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-07,4,-0.3132895773937182,0.11380292844101805,0.5749012604355815,0.4,0.19385365287072034,0.1786125482557242,0.052954013823769054,0.3022866907833243,0.2449489742783178,0.10645104776963958,85410,559,-0.32422518705352577,0.11522935980590747,0.5823847719395696,0.38735057004383494,0.19018487868394657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-08,4,-0.36955493724789973,0.11534865654635323,0.3890188061632217,0.2,0.0837031313654188,0.18273153691041952,0.045022101131138366,0.3290865407356298,0,0.04199008730329685,70272,417,-0.3928697331104138,0.11892655476737536,0.43321036441193067,0.19999999999999998,0.08981679651722305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-09,6,-0.27716677150187247,0.1245529811131261,0.6007162754734358,0.26666666666666666,0.17869228793783903,0.22288238691810766,0.035877042807463365,0.16525035305271193,0.10327955589886445,0.06229322665356025,59167,423,-0.3052173988877446,0.12717108071291452,0.6120655174360677,0.2587106326665239,0.1731824579819404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-10,5,-0.2843849682533468,0.1397100656873822,0.36133547276258476,0.45999999999999996,0.16916514254915505,0.14762036432445982,0.035342171632569655,0.5824634160301714,0.2607680962081059,0.1287076049829658,62849,451,-0.3141522364551284,0.1466970500560495,0.41855109396985846,0.4378237131470507,0.17222990517945758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-13,5,-0.3895465196530318,0.10081313321035987,0.63485157340765,0.2,0.1365295467412445,0.070368846724055,0.037553332393059774,0.18936591871336667,0.35355339059327373,0.11878567546804228,80413,538,-0.39817821354855526,0.10578426692384311,0.6615084942325568,0.2354318613206715,0.15113660223212902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-14,5,-0.3431990979132084,0.12328865390758936,0.5131635345518589,0.25,0.13581327263655998,0.12695590574154406,0.05311791176134179,0.3032416195539097,0.11180339887498948,0.05961557601070817,65802,459,-0.3578188494051051,0.12831410670222207,0.5237397798646348,0.24526900341587307,0.13487601014440623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-15,5,-0.2781686510863434,0.11174126414330042,0.4536146722733972,0.44,0.18179682133258854,0.17703503703862478,0.03867806031023417,0.31634420849493927,0.25099800796022265,0.11314547013379508,68185,421,-0.2940589557146345,0.1180907383834316,0.49626336091369183,0.4176854770330903,0.18449515515389486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-16,4,-0.32519785480797675,0.10737607668833882,0.3659223197028041,0.575,0.18077513539579151,0.08542893582823502,0.02850648421321456,0.4112645774880272,0.14999999999999997,0.09897548506819333,48171,346,-0.33803644449749576,0.11160989707650837,0.4106915048762132,0.5539015398525488,0.18454162432694363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-17,4,-0.3875418864304727,0.11127889346250584,0.3902961197309196,0.30000000000000004,0.1035082816907382,0.15708629739309513,0.02925302822877323,0.5073437883371898,0.11547005383792516,0.13328383812828623,39676,269,-0.40961967536645943,0.11578096010227128,0.46780334172132204,0.3189415239099485,0.12322653759177059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-18,1,-0.157894736842105,0.0619618765825249,0.201454252004623,0.5,0.15138034793626073,NA,NA,NA,NA,NA,14024,139,-0.157894736842105,0.0619618765825249,0.201454252004623,0.5,0.15138034793626073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-20,4,-0.345969491678935,0.09100939614890693,0.8176319524645808,0.4,0.24066796423363818,0.08883299711266687,0.07423730919717249,0.005296094095364757,0.08164965809277261,0.02980847395642982,65414,383,-0.3448877632424963,0.09683917797276057,0.8181767290817928,0.39260542049880554,0.24068339107771566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-21,5,-0.3393136309294416,0.11707651669452947,0.4828311413526535,0.22,0.12014850677943534,0.10456924895618029,0.06330989492907291,0.3896210039262958,0.04472135954999579,0.08275705228634003,61289,393,-0.34917802943274995,0.1266512239278573,0.5317357291157117,0.215373355913623,0.13114556988111048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-22,5,-0.394446348806764,0.12272337940445084,0.3048269491642713,0.2,0.05827599494048954,0.11989083534717732,0.04081117358884518,0.43704006932664974,0,0.09123860132340517,85469,518,-0.41196748482517453,0.1277885738352424,0.3807646315109122,0.2,0.07414643013024501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-23,5,-0.3827613991384056,0.09508787352880706,0.4418529175221919,0.37999999999999995,0.13354484797814833,0.05792851500647164,0.06585707989713085,0.3932726177867245,0.4868264577855234,0.22619843263818198,81412,470,-0.3857555092643567,0.10099339980813908,0.4712985224695049,0.41194845172478345,0.14962121618451765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-24,5,-0.3458329645846976,0.09518323588458139,0.3380934700369835,0.2,0.07186093533421682,0.13060735575992843,0.06720991195220384,0.4444071355283245,0.3082207001484488,0.13915728729153257,94706,555,-0.3412626885647487,0.10346219949107754,0.3860821682307341,0.21627357273839978,0.09113881297386568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-27,1,-0.357142857142857,0.0945039998761981,-0.312122523784637,0.2,-0.09369034526282398,NA,NA,NA,NA,NA,9594,93,-0.357142857142857,0.0945039998761981,-0.312122523784637,0.2,-0.09369034526282398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-28,5,-0.402138724355853,0.11015576478351018,0.7546558752655983,0.3,0.15694052379864162,0.04688422233423329,0.07219108787772904,0.08201438341960425,0.1224744871391589,0.05431735077051967,68717,407,-0.4047557997105088,0.11942702993659185,0.7589808556784272,0.31606163382189634,0.15484930713004863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-29,4,-0.431755623220133,0.062016610334130653,0.4587399810552597,-0.1,-0.0027497579576856637,0.0746131978782151,0.02541083380519837,0.266829895027749,0.3464101615137755,0.15072251797398234,41399,310,-0.4336084637019473,0.06323567344419684,0.46528418895589724,-0.0979670340976026,-7.639088498639216e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-30,4,-0.5042734401180128,0.10808271835050433,0.30850795097649114,-0.09999999999999999,-0.046920692697754326,0.029936138572169597,0.10213009861256066,0.38784134397710135,0.34641016151377546,0.17576097085474404,42290,287,-0.5023922325307169,0.1199604998342278,0.35689481578393134,-0.06562647756515075,-0.022790848619427123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-31,6,-0.4741484559593567,0.10578406664787735,0.6432347632944585,0.1,0.0937175934957448,0.1691170592875652,0.06721960006844069,0.26275422926215464,0.24494897427831783,0.08794974584733119,64155,476,-0.4842791052788574,0.1171603241801893,0.6648489514688031,0.07484692758309068,0.09314427448830638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-03,5,-0.2499969118932962,0.1089599993793499,0.32619192451238643,0.27999999999999997,0.11628875299961003,0.04864771631501103,0.07148488760079638,0.48710129179695105,0.4147288270665544,0.17456616708849365,36481,338,-0.2551340016812615,0.11901633716971066,0.35292958304996397,0.2733768751605758,0.12254719842474725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-04,6,-0.39796142298840514,0.08778702106908609,0.25168854898462695,0.13333333333333336,0.01871187009966031,0.1201905583084352,0.06411694224478669,0.3411063848014807,0.2732520204255893,0.04185033874653778,59348,398,-0.4107158161872093,0.09781587041318889,0.3190920360705476,0.10035699320488688,0.02663727087535351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-05,4,-0.2759015825778549,0.10971953070432783,0.5671156086027622,0.44999999999999996,0.21273338918230877,0.16689551943643174,0.07332585613104382,0.15663883889017657,0.28867513459481287,0.08013846960548292,35145,293,-0.29748744632443685,0.11992728179575791,0.5735824970616241,0.43563955211095645,0.20791547116097545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-06,4,-0.3413057199126965,0.10417193883232925,0.22379268519580348,0.475,0.11541472602885908,0.13843880578550322,0.07801569109684431,0.6978522447499304,0.1707825127659933,0.16979226580494003,33410,225,-0.3295720728661752,0.11580590057227695,0.25275580503237877,0.47778538799129566,0.12919375518244408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-07,3,-0.326496778717631,0.1239927345585904,0.6568071270982423,0.2,0.16357577073480042,0.15526817229176357,0.08021795446850975,0.22745272422870577,0,0.03529345322662166,19740,146,-0.33489360886962977,0.1372761108226272,0.6765136803347312,0.2,0.16972404557193219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-08,1,-0.212121212121212,0.069724521054974,0.308714054524899,0.2,0.09157934086466525,NA,NA,NA,NA,NA,16159,178,-0.212121212121212,0.069724521054974,0.308714054524899,0.2,0.09157934086466525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-10,5,-0.3891617814899063,0.08333898075396175,0.5002563700079918,0.12000000000000001,0.07860839231801181,0.21025468249050708,0.07624531770748749,0.22800422064681142,0.30331501776206204,0.11751056400480106,106794,555,-0.3848932154575647,0.08886482132522874,0.5238156042609785,0.11360801210227651,0.08534880555772975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-11,4,-0.3565592236677393,0.14595704628382922,0.5211003581061958,0.23750000000000002,0.13699954518057145,0.1726823634056717,0.12916427033981265,0.4151717242297434,0.11086778913041725,0.05368833581056274,36298,301,-0.3540544676246196,0.15783709771028778,0.5297359385220319,0.23975767998281,0.14331906214762755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-12,5,-0.4529400931117694,0.1099771739720221,0.749990949779749,0.2,0.15175700766000044,0.09858090957180161,0.08894460728436197,0.06786066804433255,0,0.038725574710678556,76025,386,-0.4587983949329532,0.11877440786520096,0.7535458787588604,0.19999999999999998,0.15338047292277704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-13,6,-0.3308021321837443,0.07993930626568488,0.4737930273016295,0.4,0.1557325503458925,0.10603029980691596,0.06146769194004041,0.23979576913327003,0.15491933384829668,0.07946446376884918,59989,483,-0.33391282896526675,0.08579334911866465,0.49436679133623446,0.3876231993485321,0.1584676277095411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-14,3,-0.411836374345053,0.07354513409089417,0.5613936632871627,0.2,0.10577560575825097,0.042060033758349574,0.03245304436683616,0.054107253243952255,0,0.004035090618885671,52367,323,-0.41359932147831135,0.07002796998718251,0.5665283649251774,0.20000000000000004,0.10573925335851216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-15,1,-0.159574468085106,0.0540230501223304,0.102438682690263,0.3,0.07422181618187185,NA,NA,NA,NA,NA,16972,162,-0.159574468085106,0.0540230501223304,0.102438682690263,0.3,0.07422181618187185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-17,4,-0.38342905830282203,0.04995664288389485,0.37656863499432786,0.03750000000000002,0.020149054893850195,0.11510459204446025,0.02952317455076333,0.24322469914236886,0.5055937104039171,0.17738884707977015,57474,346,-0.39251437687450114,0.04717353486730647,0.38929163715123116,0.07729659505221162,0.03031184754906203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-18,7,-0.33473398925643616,0.11849385902434077,0.6573293602892331,0.35714285714285715,0.19955802179999868,0.1435218272177273,0.08117298980434169,0.1622465206928004,0.3779644730092272,0.08476737911638364,88786,620,-0.33761320121786514,0.12791435545913507,0.6688126030511184,0.32060518546533096,0.1949297356894299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-19,3,-0.17999756640244757,0.0717262086767671,-0.20726868758598932,0.5333333333333333,0.05444832200541589,0.1367008578920795,0.039377556598395,0.5051526722735603,0.15275252316519464,0.05426240471421599,20626,166,-0.17942412168182717,0.0720365311149655,-0.20744132761728767,0.5328751915606255,0.054511568344119035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-20,5,-0.3555227894718228,0.07524727569174962,0.4898783892393114,0.29000000000000004,0.12490071886480955,0.12144523929691757,0.07552889293721007,0.26260977568169197,0.12449899597988733,0.10985485103323131,51166,350,-0.3542500057566717,0.07915319386363093,0.5237715484095234,0.2913424753560946,0.13500430296814434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-21,3,-0.4270132057972947,0.08136862666757566,0.4850867241621017,0.26666666666666666,0.10152720292476235,0.03838185371452141,0.069637846234286,0.14193891678697731,0.20816659994661327,0.05495125208232123,26299,197,-0.42748778543977856,0.09269616035954335,0.49122032531284926,0.23365853086337407,0.09752180777399701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,4,-0.35632407147588524,0.04562972939266925,0.4469266124069691,0.05000000000000002,0.04655806758093828,0.07249911150024216,0.027077768342803548,0.27150503473351467,0.30000000000000004,0.09701064127896017,50469,375,-0.36025065058271477,0.043537336596302025,0.4421468521263751,0.01967566352768606,0.036277300416912094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,5,-0.30985056238724,0.09775249616834843,0.4696216695010664,0.019999999999999987,0.06938090082054368,0.20347939759962552,0.0802138166146725,0.33534323128933863,0.5357238094391549,0.23776142452016338,94134,514,-0.320008634762817,0.10549252014110568,0.5156502159060911,0.047538212499214784,0.08716807844589866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-26,5,-0.342476102936011,0.06036000042254998,0.26701573655009264,0.26,0.061224908509157905,0.14497708187903838,0.03765077752979424,0.4067959483093017,0.1341640786499874,0.08152418167161642,56742,360,-0.3565289197347224,0.056715086076951325,0.28089743399292416,0.2538190355152785,0.05872565896260788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-27,6,-0.4126532724187847,0.07910149979820905,0.43785627558827395,0.11666666666666668,0.05524279240859126,0.1387668647647057,0.06266253996579511,0.3960565451177768,0.2562550812504343,0.11825079118321348,60722,385,-0.42369262791736834,0.08407001233798772,0.47943124969135525,0.13056230044491934,0.0675927336392235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-28,3,-0.461816958518464,0.0729053701365635,0.5943531282246113,-0.03333333333333329,0.04302705162734438,0.010545422788725948,0.09171546765562197,0.23146978588552117,0.5859465277082315,0.20979419365066673,79780,392,-0.46324290680826546,0.08483584875940064,0.6244627568878879,-0.025951733719841896,0.05502599127979531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
