video_id,title,duration,date,playlist_name,dict_sentiment,sentimentr_score,ollama_score,processing_time,finbert_score
kMtUuNKZIWU,Fed Day | Bloomberg Surveillance 12/14/2022,8168.399,Fed Day | Bloomberg Surveillance 12/14/2022,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.569979716024341,0.0564250211764811,0.2,8.162181854248047,0.790067728608847
kOX3QZnOjwY,Stocks Near Bottom? | Bloomberg Surveillance 10/18/2022,7503.671,Stocks Near Bottom? | Bloomberg Surveillance 10/18/2022,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.518072289156627,0.0614502203423331,0.3,8.737048864364624,0.618460342288017
kQoQiREcyGM,Asia Stocks Fall as Trump Tariffs Stoke Trade War Fears | Bloomberg: The Asia Trade 2/3/25,5553.34,Asia Stocks Fall as Trump Tariffs Stoke Trade War Fears | Bloomberg: The Asia Trade 2/3/25,The Asia Trade,-0.491228070175439,0.0596571003129178,-0.7,7.093026876449585,0.0870633944869041
kSmP21mS9Ak,Israel Sees Breakthrough in Gaza Truce Talks | Horizons Middle East & Africa 12/18/2024,5070.46,Israel Sees Breakthrough in Gaza Truce Talks | Horizons Middle East & Africa 12/18/2024,"Horizons Middle East, Africa",-0.278810408921933,0.0919663960027898,0.4,7.592283964157104,0.455903246998787
kcRDL-NZqeY,Treasuries Hit as US Sales Struggle to Lure Buyers | Bloomberg Markets: The Close 5/28/2024,5259.588,Treasuries Hit as US Sales Struggle to Lure Buyers | Bloomberg Markets: The Close 5/28/2024,Bloomberg The Close (Full Shows),-0.338289962825279,0.0513496166332663,0.2,9.72962474822998,0.650454506278038
keIJoV81cTs,Tariffs Keep Traders on Edge | Bloomberg: The Asia Trade 2/5/25,5296.571,Tariffs Keep Traders on Edge | Bloomberg: The Asia Trade 2/5/25,The Asia Trade,-0.36,0.087026672498728,0.2,14.399863004684448,-0.0839900076389313
kge1P2Z7tKs,Bloomberg Open Interest 02/20/2025,5227.703,Bloomberg Open Interest 02/20/2025,Bloomberg Open Interest,-0.25,0.0468171574631348,0.2,10.54007649421692,0.075051149353385
kheEutreeDk,Skirting a Recession? | Bloomberg Surveillance 02/22/2023,8230.378,Skirting a Recession? | Bloomberg Surveillance 02/22/2023,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.385593220338983,0.0756515049821031,0.7,7.672897577285767,0.745587505400181
khva5iFgKtI,Bloomberg Surveillance 03/27/2025,8574.715,Bloomberg Surveillance 03/27/2025,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.670480549199085,0.0114358346730669,-0.7,9.72197675704956,0.137625645846128
kiSh6NPiDe0,S&P 500 Logs New Record High Close | Bloomberg Markets: The Close 07/16/2024,5363.576,S&P 500 Logs New Record High Close | Bloomberg Markets: The Close 07/16/2024,Bloomberg The Close (Full Shows),-0.34841628959276,0.0572604192937211,0.7,16.839545965194702,-0.0868591964244843
knLNTnVoHBE,"Tech Earnings on Tap | Bloomberg Surveillance | October 29, 2024",18306.319,"Tech Earnings on Tap | Bloomberg Surveillance | October 29, 2024",Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.443438914027149,0.158206420837334,0.2,6.57393217086792,0.516807980835438
kqlteLTS2Oo,Bloomberg Surveillance 09/10/2024,8744.721,Bloomberg Surveillance 09/10/2024,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.484018264840183,0.0347209707850114,0.2,10.075029611587524,0.446049757301807
krPgegGTMQQ,Bloomberg Surveillance 08/15/2024,8756.673,Bloomberg Surveillance 08/15/2024,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.475229357798165,0.0278648664304855,0.4,9.910679817199709,0.73281867057085
kuNsmY0bwDA,"Maduro Claims Election Sabotage; Traders eye Fed, BOJ cues | Bloomberg: The Asia Trade 7/30/24",5203.944,"Maduro Claims Election Sabotage; Traders eye Fed, BOJ cues | Bloomberg: The Asia Trade 7/30/24",The Asia Trade,-0.514619883040936,0.0553660172405626,0.2,6.995315074920654,0.401509709656239
kvU-Ciw_zlg,"Draghi Says EU Itself at Risk, Calls for 'Massive' Spending | The Opening Trade 09/09",5636.577,"Draghi Says EU Itself at Risk, Calls for 'Massive' Spending | The Opening Trade 09/09",The Opening Trade,-0.469387755102041,0.0282455064395456,0.2,9.869604587554932,0.513756275177002
kylmIJ_VhO4,"Apple's Shatters Buyback Record, Traders Bet November Fed Rate Cut | Bloomberg Markets Today 05/03",5457.581,"Apple's Shatters Buyback Record, Traders Bet November Fed Rate Cut | Bloomberg Markets Today 05/03",The Opening Trade,-0.213414634146341,0.108752796424627,0.7,11.226934432983398,0.462295144796371
l-F9SErsD3Y,"Xi, Macron Discuss Trade, Ukraine war | Bloomberg: The China Show 5/7/2024",5080.763,"Xi, Macron Discuss Trade, Ukraine war | Bloomberg: The China Show 5/7/2024",Bloomberg The China Show,-0.272727272727273,0.102098193316733,0.7,6.963869571685791,0.149612307548523
l-dtFr9WzJg,S. Korean President Arrested; Biden Toughens China Tech Curbs | Bloomberg: The China Show 1/15/2025,5377.977,S. Korean President Arrested; Biden Toughens China Tech Curbs | Bloomberg: The China Show 1/15/2025,Bloomberg The China Show,-0.430894308943089,0.0495503383058,0.2,11.74105143547058,0.336364641785622
l-jppS0a7ko,Trump Tariffs Spark European Stock Market Meltdown | The Opening Trade 04/07,5457.99,Trump Tariffs Spark European Stock Market Meltdown | The Opening Trade 04/07,The Opening Trade,-0.602122015915119,0.0553205754941449,-0.7,7.221883773803711,0.16402829438448
l0crhqD9bag,"China Consumption Picks Up, Helping Offset Tariff Impact | Bloomberg: The China Show 3/17/2025",5454.717,"China Consumption Picks Up, Helping Offset Tariff Impact | Bloomberg: The China Show 3/17/2025",Bloomberg The China Show,0.165829145728643,0.0927107772045097,0.7,11.673436641693115,0.425047188997269
l0xDIfkJfWQ,Bull Market Coming? | Bloomberg Surveillance 06/05/23,8642.881,Bull Market Coming? | Bloomberg Surveillance 06/05/23,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.409756097560976,0.0325554450389394,0.2,9.950826168060305,0.704648151993752
l0yu0CEVSw8,"Harris Picks Walz and Markets Regain Footing | Bloomberg Surveillance | August 6, 2024",17793.541,"Harris Picks Walz and Markets Regain Footing | Bloomberg Surveillance | August 6, 2024",Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.484008528784648,0.102777489528026,0.4,11.170217990875244,0.829333748668432
l3q_QAqFXD4,Bloomberg Surveillance 11/18/2024,8573.819,Bloomberg Surveillance 11/18/2024,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.459016393442623,0.0403050596774942,0.2,9.414302587509155,0.702000886201859
l4S0nEWCYK8,"Dollar Tumbles, Stocks Dive on Tariff Woes | Bloomberg: The Asia Trade 4/11/25",5222.331,"Dollar Tumbles, Stocks Dive on Tariff Woes | Bloomberg: The Asia Trade 4/11/25",The Asia Trade,-0.543624161073825,0.0680814351806067,-0.7,8.615164518356323,0.0535020083189011
l4VMlNHUyy0,Stocks Fall as Traders Map Out Game Plans for CPI | Bloomberg: The Close 12/10/2024,5762.466,Stocks Fall as Traders Map Out Game Plans for CPI | Bloomberg: The Close 12/10/2024,Bloomberg The Close (Full Shows),-0.087719298245614,0.0681725664756338,0.3,11.73538589477539,0.1339947655797
l5hVJvvzxbI,Big Bank Earnings | Bloomberg Surveillance 10/17/2023,8707.03,Big Bank Earnings | Bloomberg Surveillance 10/17/2023,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.4,0.0337941280882628,0.2,15.450048685073853,0.489545926451683
l65M5g3J1oQ,Fed Speak | 'Bloomberg Surveillance Simulcast' Full Show 02/08/2023,8209.671,Fed Speak | 'Bloomberg Surveillance Simulcast' Full Show 02/08/2023,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.316326530612245,0.0676256599382803,0.2,7.31663990020752,0.706963453441858
l8SNenYJR44,Can We Buy Yet? | Bloomberg Surveillance 05/23/23,8803.066,Can We Buy Yet? | Bloomberg Surveillance 05/23/23,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.445983379501385,0.0309000465488647,0.2,10.860778093338013,0.705017678439617
l97udx2X7Ws,Bloomberg Surveillance 09/11/2024,8617.721,Bloomberg Surveillance 09/11/2024,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.565789473684211,0.0235206336118797,-0.7,11.597018003463743,0.0758291389793158
lE9awuTnoRM,China Industrial Profits Rise as Overseas Demand Improves | Bloomberg: The China Show 5/27/2024,5099.29,China Industrial Profits Rise as Overseas Demand Improves | Bloomberg: The China Show 5/27/2024,Bloomberg The China Show,-0.357142857142857,0.0945039998761981,0.2,8.591565608978271,-0.312122523784637
lEfU6LCQIDM,"Stocks Sell Off, Earnings Heat Up | Bloomberg: The Close 07/17/2024",5384.561,"Stocks Sell Off, Earnings Heat Up | Bloomberg: The Close 07/17/2024",Bloomberg The Close (Full Shows),-0.229357798165138,0.0519423248811762,-0.5,10.71817708015442,0.533522687852383
lFtAO1Oz7dU,NYC Mayor Indicted on Fraud and Corruption Charges | Bloomberg: The Close 9/26/2024,5425.654,NYC Mayor Indicted on Fraud and Corruption Charges | Bloomberg: The Close 9/26/2024,Bloomberg The Close (Full Shows),-0.310104529616725,0.0426616341317554,0.7,9.866372108459473,0.192099541425705
lJ30LWKgaws,"Stocks, Bonds Sink in Broad Retreat From US Assets | Bloomberg: The Close 04/21/2025",5435.595,"Stocks, Bonds Sink in Broad Retreat From US Assets | Bloomberg: The Close 04/21/2025",Bloomberg The Close (Full Shows),-0.4921875,0.0436624164962625,-0.7,10.03519344329834,0.285120598971844
lJ6S9IJYdTM,"China's Yuan Weakens on Weak Growth, Tariff Risk | Bloomberg: The China Show 12/3/2024",5408.761,"China's Yuan Weakens on Weak Growth, Tariff Risk | Bloomberg: The China Show 12/3/2024",Bloomberg The China Show,-0.310344827586207,0.0412510126874688,0.4,12.25839900970459,0.0688300728797913
lMLFDqn-DKI,Celebrating International Women's Day | Bloomberg: The Close 03/07/2025,5926.53,Celebrating International Women's Day | Bloomberg: The Close 03/07/2025,Bloomberg The Close (Full Shows),-0.185770750988142,0.0770588317450667,-0.7,10.142775058746338,0.277973815798759
lMi0xzmcQ4M,Gaza In Focus After Israel-Hezbollah Cease-fire: Horizons Middle East & Africa 11/28/2024,5109.346,Gaza In Focus After Israel-Hezbollah Cease-fire: Horizons Middle East & Africa 11/28/2024,"Horizons Middle East, Africa",-0.331460674157303,0.089258034750612,0.2,11.225805044174194,0.0239869803190231
lQUMLDtyQxw,China Stocks Rally; Alibaba Reveals DeepSeek AI Contender | Bloomberg: The China Show 3/6/2025,5197.652,China Stocks Rally; Alibaba Reveals DeepSeek AI Contender | Bloomberg: The China Show 3/6/2025,Bloomberg The China Show,-0.244635193133047,0.0720054829961396,0.4,9.867170095443726,0.239100307226181
lYdA6WY2R_U,Asia Tech Slides on New China Curbs for Nvidia | Bloomberg: The Asia Trade 4/16/25,5299.24,Asia Tech Slides on New China Curbs for Nvidia | Bloomberg: The Asia Trade 4/16/25,The Asia Trade,-0.426086956521739,0.0881995266943553,-0.7,7.408031702041626,0.383629262447357
lbKfn2rTVSA,Bloomberg Surveillance 02/28/2025,8575.758,Bloomberg Surveillance 02/28/2025,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.5,0.0127434966721233,-0.7,10.368789911270142,0.781600959599018
lcmYJ_BAxZo,"Tesla's Dismal Run in Europe, Trump Teases 'Secondary Tariffs' | The Opening Trade 03/25",11246.417,"Tesla's Dismal Run in Europe, Trump Teases 'Secondary Tariffs' | The Opening Trade 03/25",The Opening Trade,-0.313253012048193,0.171185319963848,-0.4,8.785821199417114,0.0273909568786621
le08ZxFMem0,Bond Market Bounce | Bloomberg Surveillance 02/27/2023,8253.729,Bond Market Bounce | Bloomberg Surveillance 02/27/2023,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.515418502202643,0.0608074579051705,0.2,7.637759208679199,0.731523483991623
lhV7JBjmS4k,"Stocks Keep Winning, Israel Attacks | Bloomberg Surveillance 03/18/2025",8536.73,"Stocks Keep Winning, Israel Attacks | Bloomberg Surveillance 03/18/2025","Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.491228070175439,0.0252477786392095,0.2,10.4921236038208,0.68083842843771
lho8Su2j7go,Russia Uses 'New' Missile in Ukraine Strike | Horizons Middle East & Africa 11/22/2024,5130.824,Russia Uses 'New' Missile in Ukraine Strike | Horizons Middle East & Africa 11/22/2024,"Horizons Middle East, Africa",-0.465875370919881,0.0841800681339134,0.2,6.988825559616089,0.337951630353928
ljypCnorpXo,Bloomberg Surveillance 08/27/2024,8798.619,Bloomberg Surveillance 08/27/2024,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.489278752436647,0.037866219514109,0.2,9.893994569778442,0.574024707078934
lkK2QWTzh_0,Bloomberg Open Interest 10/11/2024,4928.711,Bloomberg Open Interest 10/11/2024,Bloomberg Open Interest,-0.351351351351351,0.105533087154868,0.2,7.17958927154541,0.648066021502018
lt7c_9QWSIg,Inflation Easing? | Bloomberg Surveillance 03/02/2023,8204.409,Inflation Easing? | Bloomberg Surveillance 03/02/2023,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.523613963039014,0.0576044137326675,-0.7,11.167285680770874,0.720881432294846
lvYBe_nLFGI,Nvidia Selloff Sparks Concerns Over AI Frenzy | Bloomberg: The China Show 9/4//2024,5130.27,Nvidia Selloff Sparks Concerns Over AI Frenzy | Bloomberg: The China Show 9/4//2024,Bloomberg The China Show,-0.463576158940397,0.0982504856068301,-0.7,7.464890718460083,0.0292181093245745
lw7OB2mnBUE,Bloomberg Open Interest 11/08/2024,4923.79,Bloomberg Open Interest 11/08/2024,Bloomberg Open Interest,-0.238095238095238,0.109481934475047,0.4,7.458630800247192,0.259588234126568
lw_1JB-0Axs,Davos Day 3 | Bloomberg Surveillance 01/19/2023,8370.859,Davos Day 3 | Bloomberg Surveillance 01/19/2023,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.475836431226766,0.0562542947140936,0.2,9.139762163162231,0.0933833345770836
lx-HgQF2bcg,"China Stimulus Disappointment, Macron to Name New Prime Minister | The Opening Trade 12/13",5363.178,"China Stimulus Disappointment, Macron to Name New Prime Minister | The Opening Trade 12/13",The Opening Trade,-0.40506329113924,0.0801320465137051,-0.4,6.9235594272613525,0.0675869025290012
lzOx6qbu2Bw,Bloomberg Surveillance 02/26/2025,8592.693,Bloomberg Surveillance 02/26/2025,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.488069414316703,0.0251075731717413,-0.5,9.943326473236084,0.379188243299723
m-Kqg19XwX0,"Fed's Powell Downplays Growing Risks, Trump Says Fed Should Cut Rates | The Opening Trade 03/20",5674.378,"Fed's Powell Downplays Growing Risks, Trump Says Fed Should Cut Rates | The Opening Trade 03/20",The Opening Trade,-0.457875457875458,0.0437088789330794,0.2,12.710405111312866,0.652624748647213
m2KRSe9OrdE,Stocks Advance as Nvidia Closes at All-Time High | Bloomberg: The Close 01/06/2025,5340.596,Stocks Advance as Nvidia Closes at All-Time High | Bloomberg: The Close 01/06/2025,Bloomberg The Close (Full Shows),-0.411371237458194,0.0368142106922661,-0.7,13.12921953201294,0.521603971719742
m5NPV4kfRPs,Tariff Concerns Mount for Markets | Bloomberg: The Asia Trade 3/21/25,5621.569,Tariff Concerns Mount for Markets | Bloomberg: The Asia Trade 3/21/25,The Asia Trade,-0.354037267080745,0.0434933579103702,0.2,9.487521171569824,0.0263776928186417
m7nLCGbNR4E,LIVE Coverage | Stock Selloff Continues | Bloomberg The Close,15930.386,LIVE Coverage | Stock Selloff Continues | Bloomberg The Close,Bloomberg The Close (Full Shows),-0.6,0.0828994084836147,-0.7,7.280736446380615,0.310631431639194
mCHdEcqq1pE,Bloomberg Markets: The Close 01/17/2024,7661.312,Bloomberg Markets: The Close 01/17/2024,Bloomberg The Close (Full Shows),-0.450980392156863,0.102502244422377,-0.4,9.667930364608765,-0.500336810946465
mDydNrzwRVs,Yen Hits 34-Year Low | Bloomberg Markets Today 04/26/2024,5419.112,Yen Hits 34-Year Low | Bloomberg Markets Today 04/26/2024,The Opening Trade,-0.316770186335404,0.067833408955666,0.2,7.407434225082397,0.34366312623024
mEDFuO_B0Oo,Bloomberg Surveillance 09/13/2024,8772.867,Bloomberg Surveillance 09/13/2024,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.489736070381232,0.0281521179388806,0.2,10.46971559524536,0.474257558584213
mG0pe0FT-NQ,Fed in 2024 | Bloomberg Surveillance 12/22/2023,8768.937,Fed in 2024 | Bloomberg Surveillance 12/22/2023,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.44874715261959,0.0272960635043921,0.2,11.822100639343262,0.78617163002491
mMHabOYIciU,Bloomberg Markets: The Close 01/18/2024,8135.235,Bloomberg Markets: The Close 01/18/2024,Bloomberg The Close (Full Shows),-0.270983213429257,0.105860873072372,0.7,7.297914505004883,-0.135573834180832
mMl73O3KZGs,Bloomberg Surveillance 10/21/2024,8240.792,Bloomberg Surveillance 10/21/2024,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.364661654135338,0.063668037426982,0.2,7.076833963394165,0.61506399512291
mQpT9u8m1LY,"Boeing CEO, Fed Ahead | Bloomberg Surveillance 06/04/2024",17694.569,"Boeing CEO, Fed Ahead | Bloomberg Surveillance 06/04/2024","Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.577812018489985,0.103023115690493,0.2,7.442529201507568,0.585655197501183
mTf2_gigfdY,Bloomberg Open Interest 12/13/2024,4934.837,Bloomberg Open Interest 12/13/2024,Bloomberg Open Interest,-0.122641509433962,0.108285141658214,0.7,7.273894548416138,-0.653099790215492
m_LxJ4VRlYE,"Trump Targets Chips, Big Bank Earnings, Tariff Relief? | Bloomberg Open Interest",4962.001,"Trump Targets Chips, Big Bank Earnings, Tariff Relief? | Bloomberg Open Interest",Bloomberg Open Interest,-0.352697095435685,0.10684101033398,-0.3,8.562497615814209,0.2246428206563
m_tbamKizUY,'AI Craze' Powers Best Week in 2024 | Bloomberg Markets: The Close 04/26/2024,5414.152,'AI Craze' Powers Best Week in 2024 | Bloomberg Markets: The Close 04/26/2024,Bloomberg The Close (Full Shows),-0.324675324675325,0.0815630180563046,0.7,7.509601593017578,0.0899253040552139
mdKzRoMJFIc,Bloomberg Surveillance 02/27/2025,8588.738,Bloomberg Surveillance 02/27/2025,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.417943107221007,0.0221602714019786,0.2,12.978006839752195,0.477548882365227
mek0ORSpvXM,Bloomberg Surveillance 06/27/2024,8789.714,Bloomberg Surveillance 06/27/2024,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.5875,0.015816898354949,0.2,9.929600477218628,0.801680818200111
mhUWGH00jbs,Bloomberg Surveillance 8/10/2022 Inflation Report,8050.313,Bloomberg Surveillance 8/10/2022 Inflation Report,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.494305239179954,0.0529228274976219,-0.5,9.131377696990969,0.723044004291296
mjycL_KWApo,Bloomberg Surveillance 01/13/2025,8594.77,Bloomberg Surveillance 01/13/2025,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.417190775681342,0.0252310498034888,-0.5,10.069093942642212,0.497813284397125
mk5JPqcjwP0,It's All Great. Mostly | Bloomberg Surveillance 08/01/2023,8747.842,It's All Great. Mostly | Bloomberg Surveillance 08/01/2023,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.428571428571429,0.0216107545228507,0.5,9.535502195358276,0.615843832492828
mkTs0_jcLZQ,"Fed Fallout, ECB's Move | Bloomberg Surveillance 06/15/23",8954.905,"Fed Fallout, ECB's Move | Bloomberg Surveillance 06/15/23","Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.478494623655914,0.0204055519051451,0.4,11.831411123275757,0.792187757790089
mp_ZMHThl-4,US Probes DeepSeek on Nvidia Chips Access; Samsung Earnings Miss | Bloomberg: The Asia Trade 1/31/25,5220.22,US Probes DeepSeek on Nvidia Chips Access; Samsung Earnings Miss | Bloomberg: The Asia Trade 1/31/25,The Asia Trade,-0.428571428571429,0.0866009742497417,0.2,10.30158305168152,-0.318831063807011
mrqsRSfoBvI,"Retail Sales Beat | Bloomberg Surveillance | August 15, 2024",18944.47,"Retail Sales Beat | Bloomberg Surveillance | August 15, 2024",Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.331838565022422,0.22944042890517,0.4,9.37415599822998,0.757228828966618
mu1_AmH1ulA,Powell's Jackson Hole Speech | Bloomberg Surveillance 8/26/2022,13178.217,Powell's Jackson Hole Speech | Bloomberg Surveillance 8/26/2022,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.550970873786408,0.0443244787580235,0.2,12.664352655410768,0.79699182510376
mwateeIktR0,Fed Raises Rates by 25bps | Bloomberg Surveillance: The Fed Decides 05/03/23,7913.064,Fed Raises Rates by 25bps | Bloomberg Surveillance: The Fed Decides 05/03/23,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.598214285714286,0.0256690666855144,0.45,15.703727006912231,0.825072433799505
mxB984MBGuc,Stocks Plummet as Tariff Turmoil Deepens | Bloomberg: The Asia Trade 4/7/25,5523.192,Stocks Plummet as Tariff Turmoil Deepens | Bloomberg: The Asia Trade 4/7/25,The Asia Trade,-0.639506172839506,0.034857683498832,-0.7,12.441500663757324,0.0158381946384907
mzKInfP8VV8,Bloomberg Markets: The Close 01/10/2023,8161.815,Bloomberg Markets: The Close 01/10/2023,Bloomberg The Close (Full Shows),-0.388127853881279,0.0945241042049379,0.2,7.107179880142212,0.28216178715229
n0Oi2Z3jm9A,China Warns Blinken of 'Negative Factors' Affecting Ties | Bloomberg: The China Show 4/26/2024,5062.611,China Warns Blinken of 'Negative Factors' Affecting Ties | Bloomberg: The China Show 4/26/2024,Bloomberg The China Show,-0.152416356877323,0.122153894213485,0.2,10.705276250839232,0.708177328109741
n2DTsotWUV8,Tech Lifts Hong Kong Stocks to Three-Month High | Bloomberg: The China Show 2/7/2025,5395.675,Tech Lifts Hong Kong Stocks to Three-Month High | Bloomberg: The China Show 2/7/2025,Bloomberg The China Show,-0.327800829875519,0.0467494580079169,0.2,12.352225303649902,-0.0605748556554317
n321-HVpgOU,"Trump Tariffs and Growth | Bloomberg Surveillance | March 24, 2025",19418.873,"Trump Tariffs and Growth | Bloomberg Surveillance | March 24, 2025",Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.362790697674419,0.0838423622704671,0.4,10.789427757263184,0.758764140307903
n6e0LVuF5WI,Bloomberg Open Interest 01/13/2025,10233.475,Bloomberg Open Interest 01/13/2025,Bloomberg Open Interest,-0.229681978798587,0.160618319536042,-0.7,7.198773622512817,0.203422695398331
n725_9RaA2s,Israel Strikes Gaza; BYD Launches Fast EV Chargers | Horizons Middle East & Africa 03/18/2025,5144.063,Israel Strikes Gaza; BYD Launches Fast EV Chargers | Horizons Middle East & Africa 03/18/2025,"Horizons Middle East, Africa",-0.518072289156627,0.0625707079595664,0.2,7.082342624664307,-0.529992580413818
nD3mPkQECqE,"South Africa Election in Focus, Saudi Arabia plans $10bn Aramco Offer | Markets Today 05/30/2024",5669.585,"South Africa Election in Focus, Saudi Arabia plans $10bn Aramco Offer | Markets Today 05/30/2024",The Opening Trade,-0.517509727626459,0.0288091986993177,-0.4,10.009464740753174,0.313526161015034
nDDBFq4o46w,"Xi Jinping Calls for Opposing 'Hegemony, Power Politics' | Bloomberg: The China Show 4/17/2025",5247.811,"Xi Jinping Calls for Opposing 'Hegemony, Power Politics' | Bloomberg: The China Show 4/17/2025",Bloomberg The China Show,-0.0987654320987654,0.0656358502544615,0.2,11.961215257644652,0.893376044929028
nE6Njo4f-QE,Stocks Swoon After Weak Treasury Sale | Bloomberg: The Close 8/07/2024,5413.509,Stocks Swoon After Weak Treasury Sale | Bloomberg: The Close 8/07/2024,Bloomberg The Close (Full Shows),-0.463414634146341,0.0503595311340045,0.2,10.46366286277771,0.0454610101878643
nGmq71Sc82w,Day Full of Earnings | Bloomberg: The Close 7/24/2024,5197.599,Day Full of Earnings | Bloomberg: The Close 7/24/2024,Bloomberg The Close (Full Shows),-0.276595744680851,0.0600854012954716,-0.7,12.913485765457152,0.0951932333409786
nHgzpAU7MTY,"Trump Calls Zelenskiy 'Dictator', UK's Starmer Backs Zelenskiy | The Opening Trade 02/20",5385.249,"Trump Calls Zelenskiy 'Dictator', UK's Starmer Backs Zelenskiy | The Opening Trade 02/20",The Opening Trade,-0.445482866043614,0.0796972382796544,0.2,6.9935479164123535,0.465392142534256
nJsh3A0cLaY,Tesla Earnings Report Out Today | Bloomberg Markets: The Close 4/23/2024,5446.876,Tesla Earnings Report Out Today | Bloomberg Markets: The Close 4/23/2024,Bloomberg The Close (Full Shows),-0.350553505535055,0.112157157383827,0.7,7.200674772262573,0.0623177886009216
nSNY9312zOg,Bracing For Trump's Metal Tariffs | Bloomberg: The China Show 3/12/2025,5502.693,Bracing For Trump's Metal Tariffs | Bloomberg: The China Show 3/12/2025,Bloomberg The China Show,-0.315555555555556,0.0677560733002514,0.2,11.66877508163452,-0.028279036283493
nWd0QgpJuLc,S&P 500 Sees Best Start for a President Since 1985 | Bloomberg: The Close 1/24/2025,5456.587,S&P 500 Sees Best Start for a President Since 1985 | Bloomberg: The Close 1/24/2025,Bloomberg The Close (Full Shows),-0.236514522821577,0.0746808410122997,0.2,17.40859079360962,0.0379043240100145
nbFmLIKXcMo,Bloomberg Surveillance 11/06/2023,8776.881,Bloomberg Surveillance 11/06/2023,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.469135802469136,0.0212480126940731,0.7,12.352303981781006,0.549666002392769
nbcDhaKWd3o,Earnings Season Propping Up the Market | Bloomberg Markets: The Close 4/29/2024,5310.961,Earnings Season Propping Up the Market | Bloomberg Markets: The Close 4/29/2024,Bloomberg The Close (Full Shows),-0.381944444444444,0.0974810395646247,0.2,6.974347352981567,0.161395788192749
nbt-CsSRJl8,UK U-turn | Bloomberg Surveillance 10/03/2022,7468.191,UK U-turn | Bloomberg Surveillance 10/03/2022,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.506216696269982,0.0489274898989685,-0.4,7.02639102935791,0.585760414600372
neKK_REMKWg,Bloomberg Markets: The Close 12/08/2023,7671.801,Bloomberg Markets: The Close 12/08/2023,Bloomberg The Close (Full Shows),-0.292792792792793,0.105110976563744,0.2,11.7714741230011,0.530447959899902
nfLF0NDk-SM,IMF and the Economy | Bloomberg Surveillance 04/14/23,11603.838,IMF and the Economy | Bloomberg Surveillance 04/14/23,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.434285714285714,0.134208850886825,0.2,11.138464212417604,0.86621268838644
nfW0aM0s6QQ,South Korea Ousts President Yoon | Bloomberg: The China Show 4/4/2025,5474.55,South Korea Ousts President Yoon | Bloomberg: The China Show 4/4/2025,Bloomberg The China Show,-0.61849710982659,0.0472789846901198,-0.7,13.15301775932312,0.0210826247930527
ngmQfclTFj0,Pound Plunges | Bloomberg Surveillance 9/26/2022,7814.248,Pound Plunges | Bloomberg Surveillance 9/26/2022,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.52,0.00979184615633934,-0.7,10.478508710861206,0.0523779131472111
