video_id,title,duration,playlist_name,word_count,source_file,ollama_score,processing_time,processed_at
eTKppX8gGtk,Trump Tariffs | Bloomberg Surveillance 04/03/2025,8775.659,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",21491,bloomberg_transcripts_part_2_of_5.csv,-0.7,10.433396100997925,2025-06-08 08:36:36.025164
eUE9grOBjIM,"FOMC Meeting and Microsoft Preview | Bloomberg Surveillance | July 30, 2024",18964.597,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,25892,bloomberg_transcripts_part_2_of_5.csv,0.2,13.02482295036316,2025-06-08 08:38:21.248233
eUrkIlPtocA,First Half Is Over | Bloomberg Surveillance 06/30/23,8400.869,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",26413,bloomberg_transcripts_part_2_of_5.csv,0.4,7.435953140258789,2025-06-08 08:38:30.700834
eV7ov6PgP0M,Hyundai Motor India Set to Debut | Bloomberg: The Asia Trade 10/22/24,5215.369,The Asia Trade,15673,bloomberg_transcripts_part_2_of_5.csv,0.2,11.899567127227783,2025-06-08 08:38:44.61096
eWT6yGgyHQ8,"Bitcoin Hits $72,000 | Bloomberg Markets: The Close 03/11/2024",5421.083,Bloomberg The Close (Full Shows),18719,bloomberg_transcripts_part_2_of_5.csv,0.2,7.313608646392822,2025-06-08 08:38:53.93637
eXLO1KNvBwY,Stocks Notch Back-to-Back Gains as Dollar Climbs | Bloomberg: The Close 04/23/2025,5664.558,Bloomberg The Close (Full Shows),14699,bloomberg_transcripts_part_2_of_5.csv,0.35,11.627068281173706,2025-06-08 08:39:07.576161
eYH08r8dQsY,"Earnings Roll In | Bloomberg Surveillance | October 22, 2024",18814.122,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,27676,bloomberg_transcripts_part_2_of_5.csv,0.2,9.044713258743286,2025-06-08 08:39:19.001972
eYMDL_nU4Rk,How Much Yuan Weakness Can China Tolerate? | Bloomberg: The China Show 4/4/2024,5109.665,Bloomberg The China Show,16041,bloomberg_transcripts_part_2_of_5.csv,0.2,7.221355438232422,2025-06-08 08:39:28.24331
e_5sAtc7W20,Japan Stocks Jump on Warren Buffett Confidence Boost | Bloomberg: The Asia Trade 3/18/25,5192.793,The Asia Trade,15416,bloomberg_transcripts_part_2_of_5.csv,0.5,7.814651727676392,2025-06-08 08:39:38.071013
e_rZUGVzLy4,S&P 500 Hits All-Time High in Late-Day Advance | Bloomberg: The Close 02/18/2025,5671.561,Bloomberg The Close (Full Shows),13383,bloomberg_transcripts_part_2_of_5.csv,-0.4,10.026292085647583,2025-06-08 08:39:50.115349
eeLjCxH4pUc,"Election Home Stretch | Bloomberg Surveillance | October 28, 2024",18452.097,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,28664,bloomberg_transcripts_part_2_of_5.csv,0.2,6.7335569858551025,2025-06-08 08:39:58.85915
efdrgiSiq9k,"Spain Faces Reckoning Over Storms, US Payrolls Set to Cap Volatile Week | The Opening Trade 11/01",5424.143,The Opening Trade,19327,bloomberg_transcripts_part_2_of_5.csv,0.2,11.180912971496582,2025-06-08 08:41:42.37148
efoftK0n_gQ,Trump Putin To Speak; China's Economic Optimism | Horizons Middle East & Africa 03/17/2025,5142.772,"Horizons Middle East, Africa",15976,bloomberg_transcripts_part_2_of_5.csv,0.4,6.989121913909912,2025-06-08 08:41:51.372563
egBgCXw0dMI,Traders Weigh a Trump White House Return | The Opening Trade 07/03/2024,5701.538,The Opening Trade,13611,bloomberg_transcripts_part_2_of_5.csv,0.2,10.09746503829956,2025-06-08 08:42:03.490733
eiiC3DUgcFg,Chinese Manufacturing In Early Sign of Tariff Pain | Bloomberg: The China Show 4/30/2025,5045.001,Bloomberg The China Show,15338,bloomberg_transcripts_part_2_of_5.csv,0.2,12.464728116989136,2025-06-08 08:42:17.96769
ejr9Snv_HuU,Israel Vows Retaliation After Iran Missile Attack | The Opening Trade 10/02,5636.938,The Opening Trade,9518,bloomberg_transcripts_part_2_of_5.csv,0.2,16.889262199401855,2025-06-08 08:42:36.868295
elPV4BJ2k9o,Shutdown Averted: Bloomberg Markets: The Close 02/28/2024,5147.791,Bloomberg The Close (Full Shows),17975,bloomberg_transcripts_part_2_of_5.csv,0.2,7.310462474822998,2025-06-08 08:42:46.56954
em263HEGcOA,Fed Fallout | The Asia Trade 6/13/2024,5572.667,The Asia Trade,12277,bloomberg_transcripts_part_2_of_5.csv,0.5,9.733985424041748,2025-06-08 08:42:58.315984
eoZanW529Gk,Xi Seeks Good Start to 2025 for Economy | Bloomberg: The China Show 12/18/2024,5456.843,Bloomberg The China Show,10461,bloomberg_transcripts_part_2_of_5.csv,0.35,9.9376540184021,2025-06-08 08:43:10.270966
etsTuQqwA6Q,Big Bank Earnings | Bloomberg Surveillance 07/19/2023,8851.674,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",21613,bloomberg_transcripts_part_2_of_5.csv,0.7,9.905057668685913,2025-06-08 08:43:22.192605
euSlw1t7_vQ,Bloomberg Surveillance 01/23/2025,8608.72,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",20840,bloomberg_transcripts_part_2_of_5.csv,0.5,11.568335771560669,2025-06-08 08:43:35.781105
exBDvwnUUhs,"US Job Market Softens | Bloomberg Surveillance | March 7, 2025",18927.953,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,28838,bloomberg_transcripts_part_2_of_5.csv,0.15,13.439308166503906,2025-06-08 08:45:21.603607
f0w1aJClIio,CPI Report | Bloomberg Surveillance 01/12/2023,8186.534,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",27955,bloomberg_transcripts_part_2_of_5.csv,0.2,6.803112745285034,2025-06-08 08:45:30.423831
f173O8LomOE,Fed Goes Big | Bloomberg Surveillance 9/22/2022,7447.863,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",24347,bloomberg_transcripts_part_2_of_5.csv,0.4,7.223540544509888,2025-06-08 08:45:39.666472
f43acJ-chWc,Trump Tariffs; Gaza Ceasefire Deal 'Very Close' | Horizons Middle East & Africa 01/14/2025,5116.621,"Horizons Middle East, Africa",15233,bloomberg_transcripts_part_2_of_5.csv,0.5,7.076624870300293,2025-06-08 08:45:48.761845
f5r4Hg5xfRs,"Trump Picks Vance and US Consumers Stay Strong | Bloomberg Surveillance | July 16, 2024",18945.224,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,25933,bloomberg_transcripts_part_2_of_5.csv,0.2,6.831811904907227,2025-06-08 08:45:57.613626
f8UsANve2EM,"Bund Meltdown Spreads to Asia, Stocks Climb on Tariff Reprieve | Bloomberg: The Asia Trade 3/6/25",5168.781,The Asia Trade,16018,bloomberg_transcripts_part_2_of_5.csv,0.2,6.8479063510894775,2025-06-08 08:46:06.875438
f9q3sW9yQGc,What Does the Market Want to See? | Bloomberg Surveillance 06/20/2024,8779.723,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",21489,bloomberg_transcripts_part_2_of_5.csv,0.2,9.958456039428711,2025-06-08 08:46:18.845291
fCl2gaLF0G8,"China Cuts Key Rate, Asia Rally Extends | Bloomberg: The Asia Trade 9/27/24",5200.95,The Asia Trade,15816,bloomberg_transcripts_part_2_of_5.csv,0.7,7.005903005599976,2025-06-08 08:46:27.869316
fGRZjWiBjb0,Bloomberg Surveillance 02/25/2025,7730.031,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",18018,bloomberg_transcripts_part_2_of_5.csv,-0.4,10.028287172317505,2025-06-08 08:46:39.916027
fIDr_OAupIY,"Geopolitical Headwinds | Bloomberg Surveillance | June 25, 2024",18666.242,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,27145,bloomberg_transcripts_part_2_of_5.csv,0.2,7.47294020652771,2025-06-08 08:46:49.402135
fJm7DEVLQfA,Bloomberg Surveillance 04/09/2024,8398.824,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",29619,bloomberg_transcripts_part_2_of_5.csv,0.35,13.475292921066284,2025-06-08 08:48:35.635298
fK0qreMZ8XI,"Political Storms | Bloomberg Surveillance | September 26, 2024",18564.32,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,27071,bloomberg_transcripts_part_2_of_5.csv,0.2,6.38175892829895,2025-06-08 08:48:44.03168
fK6LZvql3q8,Xi Outlines Vision for Greater Cooperation With Arab States | Bloomberg: The China Show 5/30/2024,4965.55,Bloomberg The China Show,15862,bloomberg_transcripts_part_2_of_5.csv,-0.4,14.13368034362793,2025-06-08 08:49:00.182897
fMnK67Q1nDU,"China Retaliates to Trump Tariffs, Palantir Stock Surges on AI Demand | The Opening Trade 02/04",5784.824,The Opening Trade,10471,bloomberg_transcripts_part_2_of_5.csv,0.2,16.83906626701355,2025-06-08 08:49:19.037414
fMrStI6O0W8,Bloomberg Surveillance 11/27/2024,8586.796,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",19840,bloomberg_transcripts_part_2_of_5.csv,0.2,10.373224973678589,2025-06-08 08:49:31.427284
fPyRIJ2BE_g,Bloomberg Surveillance 12/30/2024,8614.844,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",19974,bloomberg_transcripts_part_2_of_5.csv,0.4,11.919142246246338,2025-06-08 08:49:45.72296
fQiVJJrHMPQ,Stocks Get Hammered as Traders Hit Risk-Off Button | Bloomberg: The Close 02/21/2025,5740.686,Bloomberg The Close (Full Shows),12235,bloomberg_transcripts_part_2_of_5.csv,-0.7,12.440483570098877,2025-06-08 08:50:00.181569
fWT-piT6VyU,China's Bond Frenzy Crackdown Goes to New Extremes | Bloomberg: The China Show 8/13/2024,5099.492,Bloomberg The China Show,16342,bloomberg_transcripts_part_2_of_5.csv,0.2,7.069112539291382,2025-06-08 08:50:09.267181
fa4SbYqjqhU,Korea Cuts Rate as Trump Fuels Geopolitical Risks | Bloomberg: The Asia Trade 2/25/25,5244.16,The Asia Trade,15345,bloomberg_transcripts_part_2_of_5.csv,-0.7,6.924896240234375,2025-06-08 08:50:18.208272
fbbmnkW7POs,Trump Says Auto Tariffs Close  | Horizons Middle East & Africa 03/25/2025,5268.83,"Horizons Middle East, Africa",15598,bloomberg_transcripts_part_2_of_5.csv,0.2,7.937731504440308,2025-06-08 08:50:28.162348
fclkEDS-9iE,Bloomberg Surveillance 09/15/2023,8667.867,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",20129,bloomberg_transcripts_part_2_of_5.csv,0.2,14.445640802383423,2025-06-08 08:52:14.94499
fcpuxcsrhG4,"Trump Pushes Politics to the Right | Bloomberg Surveillance | February 24, 2025",17626.19,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,25900,bloomberg_transcripts_part_2_of_5.csv,0.4,8.828497886657715,2025-06-08 08:52:25.792192
fdIja7IulHA,Tech Stocks Lift Asian Markets; China Unveils More Stimulus | Bloomberg: The China Show 9/26/24,5147.137,Bloomberg The China Show,16587,bloomberg_transcripts_part_2_of_5.csv,0.2,7.357964754104614,2025-06-08 08:52:35.168825
feZYTZSagO0,"French Parties Clash on Economy, Immigration Ahead of Looming Elections | Markets Today 06/26",5711.576,The Opening Trade,13155,bloomberg_transcripts_part_2_of_5.csv,0.4,11.688069581985474,2025-06-08 08:52:48.875618
ffkq_slWFRI,Bloomberg Surveillance 11/13/2024,8746.705,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",21208,bloomberg_transcripts_part_2_of_5.csv,0,10.225505113601685,2025-06-08 08:53:01.119931
fhTR9yxKReU,Trump Delays Auto Tariffs; Trump's 'Last' Hamas Warning | Horizons Middle East & Africa 03/06/2025,5115.949,"Horizons Middle East, Africa",15423,bloomberg_transcripts_part_2_of_5.csv,0.2,9.103459358215332,2025-06-08 08:53:12.584675
flPH076R4BQ,Fed Day | Bloomberg Surveillance 05/01/2024,8779.772,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",20540,bloomberg_transcripts_part_2_of_5.csv,0.2,10.01998257637024,2025-06-08 08:53:24.620155
fmQIlxBzFcA,Earnings Begin | Bloomberg Surveillance 01/13/2023,8269.171,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",27782,bloomberg_transcripts_part_2_of_5.csv,0.2,7.226314306259155,2025-06-08 08:53:33.861021
frjUeHm1b8M,FII Kicks Off in Riyadh | Horizons Middle East & Africa 10/29/2024,5256.12,"Horizons Middle East, Africa",16830,bloomberg_transcripts_part_2_of_5.csv,0.2,9.017174005508423,2025-06-08 08:53:44.894453
fsUp7UV7s-Q,Trump Will 'Probably' Meet Putin; Hamas Hostages Offer | Horizons Middle East & Africa 02/19/2025,4858.76,"Horizons Middle East, Africa",14849,bloomberg_transcripts_part_2_of_5.csv,0.2,6.9539549350738525,2025-06-08 08:53:53.86968
fs__2m-9WuI,Hong Kong Woos Saudi Money to Revive Stock Market | Bloomberg: The China Show 05/09/2024,4717.164,Bloomberg The China Show,14551,bloomberg_transcripts_part_2_of_5.csv,0.4,10.909635305404663,2025-06-08 08:55:37.245512
fsrbMrxbXrA,AMD Wants to Stay Competitive with Nvidia | Bloomberg: The Asia Trade 10/17/24,5232.037,The Asia Trade,16233,bloomberg_transcripts_part_2_of_5.csv,0.5,7.719264507293701,2025-06-08 08:55:46.98172
fu37UQYEdhA,The Pain Trade | Bloomberg Surveillance 02/16/2023,8166.701,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",27933,bloomberg_transcripts_part_2_of_5.csv,-0.5,7.344230651855469,2025-06-08 08:55:56.338142
g-eyjWoY_eM,S&P 500 Closes Near Session High | Bloomberg: The Close 03/14/2025,5607.349,Bloomberg The Close (Full Shows),15464,bloomberg_transcripts_part_2_of_5.csv,0.2,10.046703338623047,2025-06-08 08:56:08.403599
g33MV6ylsus,Bloomberg Markets: The Close 12/06/2023,7707.008,Bloomberg The Close (Full Shows),26624,bloomberg_transcripts_part_2_of_5.csv,0.2,9.23036789894104,2025-06-08 08:56:19.644901
g6uQU_LnCso,"Markets and iPhones | Bloomberg Surveillance | May 28, 2024",18809.888,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,27530,bloomberg_transcripts_part_2_of_5.csv,0.3,10.71630072593689,2025-06-08 08:56:32.76841
g76fBk01NPs,Bloomberg Open Interest 07/22/2024,5032.278,Bloomberg Open Interest,16893,bloomberg_transcripts_part_2_of_5.csv,0.2,7.1732423305511475,2025-06-08 08:56:41.951951
g7nVipcbz4k,Fed Affirms Rate Patience; Trump Eases Jordan Aid Threats | Horizons Middle East & Africa 02/12/2025,5027.273,"Horizons Middle East, Africa",15093,bloomberg_transcripts_part_2_of_5.csv,0.2,7.269527435302734,2025-06-08 08:56:51.23806
gB2iSKNbNR0,"US Retail Sales Strengthen | Bloomberg Surveillance | December 17, 2024",18788.021,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,28196,bloomberg_transcripts_part_2_of_5.csv,0.3,7.2201502323150635,2025-06-08 08:57:00.469726
gBnOfEsCKzg,Asian Stocks Climb Ahead of Fed | Bloomberg: The Asia Trade 12/17/24,5213.593,The Asia Trade,15066,bloomberg_transcripts_part_2_of_5.csv,0.7,7.056544065475464,2025-06-08 08:57:09.539433
gDJ19-xooW4,Nvidia's Revenue Forecast Tops Estimates | Bloomberg: The Close 02/26/2025,5920.421,Bloomberg The Close (Full Shows),14311,bloomberg_transcripts_part_2_of_5.csv,0.4,12.001659631729126,2025-06-08 08:58:53.944705
gDVt7_DOdjI,China's Factory Activity Shrinks Again | Bloomberg: The China Show 7/1/2024,5252.091,Bloomberg The China Show,14995,bloomberg_transcripts_part_2_of_5.csv,0.15,7.739684820175171,2025-06-08 08:59:03.703608
gF0juzfnIho,"Record Volatility Surge | Bloomberg Surveillance | August 5, 2024",17733.195,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,29011,bloomberg_transcripts_part_2_of_5.csv,-0.5,6.8192572593688965,2025-06-08 08:59:12.539155
gHLPl3cV_CQ,Bloomberg Open Interest 02/25/2025,5411.381,Bloomberg Open Interest,17920,bloomberg_transcripts_part_2_of_5.csv,0.2,12.892084121704102,2025-06-08 08:59:27.442561
gKIdwRYiO6k,"Debate Recap, CPI and Remembering 9/11 | Bloomberg Surveillance | September 11, 2024",19324.419,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,27686,bloomberg_transcripts_part_2_of_5.csv,-0.4,6.908236265182495,2025-06-08 08:59:36.363463
gKr2avZlod8,Powell Speaks | Bloomberg Surveillance 11/30/2022,7406.942,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",25075,bloomberg_transcripts_part_2_of_5.csv,-0.4,7.473372936248779,2025-06-08 08:59:46.211666
gNg9M7m680A,Bloomberg Open Interest 01/22/2025,5816.599,Bloomberg Open Interest,12828,bloomberg_transcripts_part_2_of_5.csv,0.7,11.585973739624023,2025-06-08 08:59:59.811425
gNzkZfd9ssE,Bloomberg Surveillance 01/27/2025,8582.853,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",19611,bloomberg_transcripts_part_2_of_5.csv,0.2,14.285194158554077,2025-06-08 09:00:16.111429
gOP8ECgCqVg,Bloomberg Surveillance 04/23/2024,8737.682999999999,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",21519,bloomberg_transcripts_part_2_of_5.csv,-0.4,9.787853240966797,2025-06-08 09:00:27.920468
gSvxb__GkuU,"GDP Before PCE | Bloomberg Surveillance | May 30, 2024",19250.723,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,29116,bloomberg_transcripts_part_2_of_5.csv,0.2,9.110041618347168,2025-06-08 09:00:39.054194
gTPRzNpSCsw,US CPI Due Tomorrow | Bloomberg Markets: The Close 4/09/2024,5188.623,Bloomberg The Close (Full Shows),19037,bloomberg_transcripts_part_2_of_5.csv,0.2,11.26599907875061,2025-06-08 09:02:22.539134
gY6uBFSNDVc,European Stocks Jump Most in Five Years on Trump Tariff Pause | The Opening Trade 04/10,5662.765,The Opening Trade,11525,bloomberg_transcripts_part_2_of_5.csv,0.2,10.041163921356201,2025-06-08 09:02:34.601826
gYGaIGnHAr0,China Stocks Rise; Yuan Erases 2024 Losses | Bloomberg: The China Show 8/30/2024,5211.561,Bloomberg The China Show,16552,bloomberg_transcripts_part_2_of_5.csv,0.7,12.174944639205933,2025-06-08 09:02:48.796376
gYU1XUsjHXs,Bloomberg Markets Today 04/08/2024,5427.178,The Opening Trade,18284,bloomberg_transcripts_part_2_of_5.csv,0.2,7.169177293777466,2025-06-08 09:02:57.983444
g_abUeaUWTA,China Files WTO Complaint Over Trump Tariffs | Bloomberg: The China Show 2/6/2025,5058.299,Bloomberg The China Show,15249,bloomberg_transcripts_part_2_of_5.csv,0.4,11.946061134338379,2025-06-08 09:03:11.947546
gbcQn9QBoms,"German Bonds Yields Soar on Investment Plans, Tariff Relief Hint Optimism | The Opening Trade 03/05",5684.501,The Opening Trade,13719,bloomberg_transcripts_part_2_of_5.csv,0.5,10.152534484863281,2025-06-08 09:03:24.493001
gecFbRB3Iik,Housing Market & Adobe Q1 Earnings | Bloomberg Markets: The Close 03/14/2024,5352.802,Bloomberg The Close (Full Shows),17627,bloomberg_transcripts_part_2_of_5.csv,0.2,7.294532537460327,2025-06-08 09:03:33.802479
ghI-hG-_ATI,US Probes If DeepSeek Got Nvidia Chips via Singapore | Bloomberg: The China Show 1/31/2025,5409.639,Bloomberg The China Show,12528,bloomberg_transcripts_part_2_of_5.csv,0.2,11.551280736923218,2025-06-08 09:03:47.370643
goP9EXjr_8c,Bloomberg Surveillance 03/22/2024,8378.42,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",27807,bloomberg_transcripts_part_2_of_5.csv,0.7,14.33380389213562,2025-06-08 09:04:03.720662
grEgMm8z6sk,US-Hamas Talks Anger Israel; Ukraine Russia Await Truce | Horizons Middle East & Africa 03/11/2025,5123.778,"Horizons Middle East, Africa",15537,bloomberg_transcripts_part_2_of_5.csv,-0.7,7.3831870555877686,2025-06-08 09:04:13.117949
grd7zu0cvEY,Asian Stocks Gain as Fed Calms Tariff Nerves | Bloomberg: The Asia Trade 3/20/25,5262.438,The Asia Trade,15865,bloomberg_transcripts_part_2_of_5.csv,0.7,12.795614004135132,2025-06-08 09:05:58.659874
gx_w1dcP2cs,Bloomberg Surveillance 07/01/2024,8763.798,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",20326,bloomberg_transcripts_part_2_of_5.csv,0.2,9.380344152450562,2025-06-08 09:06:10.058281
gy27jA4meiM,Stocks Get Hit Ahead of Tomorrow's Jobs Report | Bloomberg: The Close 09/05/2024,5669.474,Bloomberg The Close (Full Shows),14364,bloomberg_transcripts_part_2_of_5.csv,-0.4,14.37757682800293,2025-06-08 09:06:26.454066
h17phTVJDug,Liz Truss Resigns | Bloomberg Surveillance Special 10/20/2022,4379.23,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",13837,bloomberg_transcripts_part_2_of_5.csv,0.2,24.51083755493164,2025-06-08 09:06:52.974422
h1V7v4TPncw,Market Meltdown | Bloomberg Surveillance 08/06/2024,8786.693,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",21714,bloomberg_transcripts_part_2_of_5.csv,0.4,14.660491943359375,2025-06-08 09:07:09.656031
h4m-fruc1ys,Bloomberg Open Interest 02/21/2025,5213.647,Bloomberg Open Interest,12625,bloomberg_transcripts_part_2_of_5.csv,0.2,11.504813432693481,2025-06-08 09:07:23.538897
h6msXe3K4J4,Stocks Rally on Strong Jobs Report | Bloomberg Open Interest 05/02/2025,4458.871,Bloomberg Open Interest,10452,bloomberg_transcripts_part_2_of_5.csv,0.5,10.76537561416626,2025-06-08 09:07:36.322461
h87gXi8lekg,US Jobs Report | Bloomberg Surveillance 02/07/2025,8577.795,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",20617,bloomberg_transcripts_part_2_of_5.csv,0.7,9.87374472618103,2025-06-08 09:07:48.208874
hB7NRZKPcD0,Arm IPO | Bloomberg Surveillance 09/14/2023,8391.046,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",17959,bloomberg_transcripts_part_2_of_5.csv,-0.5,10.053449153900146,2025-06-08 09:08:00.281599
hBC0C8FOnLI,Bloomberg Surveillance 10/22/2024,8588.777,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",20488,bloomberg_transcripts_part_2_of_5.csv,0.3,10.111192464828491,2025-06-08 09:08:12.404013
hCfb-LYq0fg,"AstraZeneca, Roche Intensify Drug Push, Euro Automakers Sink Post-Earnings | The Opening Trade 07/25",5669.872,The Opening Trade,9891,bloomberg_transcripts_part_2_of_5.csv,0.2,15.850356578826904,2025-06-08 09:10:00.655737
hD2zBp46zSQ,Israel Begins 'Targeted' Ground Raids in Lebanon | Bloomberg: The Asia Trade 10/1/24,5399.849,The Asia Trade,12697,bloomberg_transcripts_part_2_of_5.csv,-0.7,9.79339599609375,2025-06-08 09:10:12.467048
hE68wniau7A,Bloomberg Surveillance 04/16/2024,8806.57,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",22593,bloomberg_transcripts_part_2_of_5.csv,0.2,10.100158929824829,2025-06-08 09:10:24.587044
hN1sWknebxA,Wall Street Has Best CPI Day Since at Least '23 | Bloomberg: The Close 1/15/2025,5781.5199999999995,Bloomberg The Close (Full Shows),14005,bloomberg_transcripts_part_2_of_5.csv,0.7,10.226799726486206,2025-06-08 09:10:36.826406
hOtDCh4_Bz8,Bloomberg Open Interest 09/20/2024,4589.772,Bloomberg Open Interest,14854,bloomberg_transcripts_part_2_of_5.csv,0.2,7.2409138679504395,2025-06-08 09:10:46.084046
hPMohBVlrfM,China's NPC Set to Wrap Up; CPI Rises | Bloomberg: The China Show 3/11/2024,5139.498,Bloomberg The China Show,16717,bloomberg_transcripts_part_2_of_5.csv,0.2,6.656900405883789,2025-06-08 09:10:55.144874
hQN9eOYa7L4,'Bloomberg Surveillance Simulcast' Full Show10/13/2022,7926.154,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",27264,bloomberg_transcripts_part_2_of_5.csv,0.2,7.606206178665161,2025-06-08 09:11:04.768662
hTo3bOsaTaQ,"Job Revisions Loom | Bloomberg Surveillance | August 21, 2024",19002.906,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,26918,bloomberg_transcripts_part_2_of_5.csv,0.2,7.048158407211304,2025-06-08 09:11:13.836092
hVBnpJd5V1w,China Supports Yuan as Dollar Surges | Bloomberg: The China Show 11/14/2024,5178.202,Bloomberg The China Show,16795,bloomberg_transcripts_part_2_of_5.csv,0.4,15.432926654815674,2025-06-08 09:11:31.287298
hWlZdKxwbG8,Bloomberg Surveillance 03/19/2024,8701.765,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",21511,bloomberg_transcripts_part_2_of_5.csv,0.2,10.965303659439087,2025-06-08 09:11:44.272487
ha031IYyqXA,Bloomberg Markets: The Close 12/18/2023,7612.313,Bloomberg The Close (Full Shows),25397,bloomberg_transcripts_part_2_of_5.csv,0.4,14.137892484664917,2025-06-08 09:13:30.803898
hbOcnVsuPRI,"Big Banks JPM, Goldman Report | Bloomberg Surveillance 01/15/2025",8604.695,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",20993,bloomberg_transcripts_part_2_of_5.csv,-0.4,9.911180973052979,2025-06-08 09:13:42.72754
hcBpE5sGOsk,Bloomberg Surveillance 03/01/2024,8630.932999999999,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",18597,bloomberg_transcripts_part_2_of_5.csv,0.2,11.22818374633789,2025-06-08 09:13:55.975324
hgeNdsW3aNs,"Trump’s Canada, Mexico, China Tariffs Take Effect | Horizons Middle East & Africa 03/04/2025",5133.407,"Horizons Middle East, Africa",15685,bloomberg_transcripts_part_2_of_5.csv,-0.7,7.571444034576416,2025-06-08 09:14:05.563423
hhEcucijwGA,Asian Stocks Rebound After Upbeat US Economic Data | Bloomberg: The Asia Trade 8/30/24,5232.99,The Asia Trade,16195,bloomberg_transcripts_part_2_of_5.csv,0.2,7.107595920562744,2025-06-08 09:14:14.690947
hise3bc8x5s,Bloomberg Open Interest 01/31/2025,5183.69,Bloomberg Open Interest,12091,bloomberg_transcripts_part_2_of_5.csv,0.2,10.069188356399536,2025-06-08 09:14:27.15671
hp-0PtAkj-s,Bloomberg Surveillance 01/03/2025,8571.824,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",20437,bloomberg_transcripts_part_2_of_5.csv,0.35,9.926398277282715,2025-06-08 09:14:39.100578
hpO7yXRtdbI,Just Ignore the Eco Data | Bloomberg Surveillance 06/01/23,17477.641,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",27867,bloomberg_transcripts_part_2_of_5.csv,0.2,6.426176309585571,2025-06-08 09:14:47.54377
hq0PQPfQ7N4,Bloomberg Open Interest 12/16/2024,4893.937,Bloomberg Open Interest,16255,bloomberg_transcripts_part_2_of_5.csv,0.6,8.393676519393921,2025-06-08 09:14:57.952721
hrUENNLGZyM,Trump Chooses Chief of Staff; Fed Cuts Rates by 25 Bps | Horizons Middle East & Africa 11/08/2024,5129.108,"Horizons Middle East, Africa",16193,bloomberg_transcripts_part_2_of_5.csv,0.7,7.015968561172485,2025-06-08 09:15:06.98995
huIE5a7a2pc,Nasdaq 100 Falls 2% as Tariff Angst Roils Stocks | Bloomberg: The Close 03/26/2025,5349.549,Bloomberg The Close (Full Shows),13442,bloomberg_transcripts_part_2_of_5.csv,-0.7,14.156681776046753,2025-06-08 09:16:53.359169
