video_id,title,duration,playlist_name,word_count,source_file,finbert_score,processing_time,processed_at
M6AmaYGjgnM,Stocks Rally Ahead of CPI Tomorrow | Bloomberg: The Close 8/13/2024,5301.556,Bloomberg The Close (Full Shows),13291,bloomberg_transcripts_part_3_of_5.csv,0.23922353982925415,0.24876189231872559,2025-06-09 14:24:37.63518
M6j5wkC98No,Jobs Report Reaction | Bloomberg Open Interest 01/10/2025,5080.735,Bloomberg Open Interest,16353,bloomberg_transcripts_part_3_of_5.csv,0.6722149178385735,0.25677919387817383,2025-06-09 14:24:38.394163
M7dxyJlcT-w,Bloomberg Open Interest 09/09/2024,5039.861,Bloomberg Open Interest,16697,bloomberg_transcripts_part_3_of_5.csv,0.36347585916519165,0.2310338020324707,2025-06-09 14:24:39.297821
MBFrtWNNquM,China Plenum Wraps Up; Chip Selloff Deepens in Asia | Bloomberg: The China Show 7/18/2024,4524.049,Bloomberg The China Show,14807,bloomberg_transcripts_part_3_of_5.csv,0.016976840794086456,0.2472093105316162,2025-06-09 14:24:40.048465
MFFPSY7_6gs,OPEC's Surprise | Bloomberg Surveillance 04/03/23,8629.09,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",17488,bloomberg_transcripts_part_3_of_5.csv,0.7336090728640556,0.24962973594665527,2025-06-09 14:24:40.801756
MK0XI1c739k,May Jobs Report | Bloomberg Surveillance 06/02/23,8500.078,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",17307,bloomberg_transcripts_part_3_of_5.csv,0.5533981472253799,0.2503669261932373,2025-06-09 14:24:41.555794
MK3v9_s2mX8,China's Factory Activity Expands for Third Straight Month | Bloomberg: The China Show 12/31/2024,5163.389,Bloomberg The China Show,14975,bloomberg_transcripts_part_3_of_5.csv,0.10725673288106918,0.24882888793945312,2025-06-09 14:24:42.308137
MO5cfJkB2eg,S&P 500 Adds to Record as Treasury Yields | Bloomberg: The Close 1/22/2025,5645.535,Bloomberg The Close (Full Shows),13461,bloomberg_transcripts_part_3_of_5.csv,0.5460345596075058,0.24907302856445312,2025-06-09 14:24:43.228979
MQ9jQJUQpys,Japan Inflation Accelerates as BOJ Meets | Bloomberg: The Asia Trade 9/20/24,5223.379,The Asia Trade,15591,bloomberg_transcripts_part_3_of_5.csv,0.038282379508018494,0.24779868125915527,2025-06-09 14:24:43.980361
MQO5ul5FdJo,"Target's Miss, Nvidia's Hope | Bloomberg Surveillance | November 20, 2024",18204.552,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,26691,bloomberg_transcripts_part_3_of_5.csv,0.8835241422057152,0.2483055591583252,2025-06-09 14:24:44.731057
MQkPaEH3Jlk,Wall Street's 'Trump Trade' Keep Powering Ahead | Bloomberg: The Close 11/11/2024,5521.709,Bloomberg The Close (Full Shows),11608,bloomberg_transcripts_part_3_of_5.csv,0.5069325864315033,0.25033140182495117,2025-06-09 14:24:45.484418
MRknLv-HeE4,Kate Middleton Being Treated for Cancer | Bloomberg Markets: The Close 03/22/2024,5300.06,Bloomberg The Close (Full Shows),17658,bloomberg_transcripts_part_3_of_5.csv,0.7268993258476257,0.24118280410766602,2025-06-09 14:24:46.227903
MSl4Ef4vPwg,Bloomberg Open Interest 10/30/2024,4920.316,Bloomberg Open Interest,15857,bloomberg_transcripts_part_3_of_5.csv,0.11145472526550293,0.2330322265625,2025-06-09 14:24:47.488337
MUjsDNiLJyU,Bloomberg Open Interest 08/06/2024,5080.991,Bloomberg Open Interest,16332,bloomberg_transcripts_part_3_of_5.csv,-0.3481487035751343,0.24956512451171875,2025-06-09 14:24:48.240098
MV_8wmSVDwQ,"Trump's Steel, Aluminum Tariffs; Israel Pulls From Netzarim | Horizons Middle East & Africa 02/10/25",5092.967,"Horizons Middle East, Africa",15548,bloomberg_transcripts_part_3_of_5.csv,0.04001867026090622,0.24760890007019043,2025-06-09 14:24:48.991155
MWHIicnq-Ks,Tech Stocks Up After Tesla Earnings | Bloomberg: The Close 10/23/2024,5813.412,Bloomberg The Close (Full Shows),14833,bloomberg_transcripts_part_3_of_5.csv,0.3549189120531082,0.23133349418640137,2025-06-09 14:24:49.724582
MWgBIIhhX90,China Consumer Inflation Falls Below Zero | Bloomberg: The China Show 3/10/2025,5163.968,Bloomberg The China Show,16176,bloomberg_transcripts_part_3_of_5.csv,0.06798845529556274,0.24847173690795898,2025-06-09 14:24:50.476483
MY2gc4jh7bU,Magnificent 7 All on the Rise Today | Bloomberg Markets: The Close 4/11/2024,5169.479,Bloomberg The Close (Full Shows),18550,bloomberg_transcripts_part_3_of_5.csv,-0.7569968327879906,0.2264876365661621,2025-06-09 14:24:51.371709
M_Olivazgpw,Nvidia Underwhelms Despite Solid Results | Bloomberg: The Asia Trade 2/27/25,5250.998,The Asia Trade,15582,bloomberg_transcripts_part_3_of_5.csv,-0.4115494340658188,0.24802517890930176,2025-06-09 14:24:52.12328
M_mJ0Tcah5I,Israel Limits Iran Strike to Military Targets | Horizons Middle East & Africa 10/28/2024,5150.067,"Horizons Middle East, Africa",15447,bloomberg_transcripts_part_3_of_5.csv,0.13067127764225006,0.24946856498718262,2025-06-09 14:24:52.876229
M_uJ2FqzQ9Q,China Stocks Rise As Trump Teases Tariff Exceptions | Bloomberg: The China Show 3/26/2025,5574.094,Bloomberg The China Show,7816,bloomberg_transcripts_part_3_of_5.csv,0.5616199225187302,0.250873327255249,2025-06-09 14:24:53.629806
Mac_vE-p5As,Stocks Hit by Wild Volatility on US-China Threats | Bloomberg: The Close 04/08/2025,5950.579,Bloomberg The Close (Full Shows),13430,bloomberg_transcripts_part_3_of_5.csv,0.1274915151298046,0.24907732009887695,2025-06-09 14:24:54.382198
MavQft8Hfao,CPI Report Reaction | Bloomberg Open Interest 09/11/2024,4921.27,Bloomberg Open Interest,15983,bloomberg_transcripts_part_3_of_5.csv,0.7271908447146416,0.2500035762786865,2025-06-09 14:25:55.451528
Mg1ZrQmcjnc,Stocks Rally Shakes Off 'Tiny Bit Hawkish' Powell | Bloomberg: The Close 9/30/2024,5236.592,Bloomberg The Close (Full Shows),13174,bloomberg_transcripts_part_3_of_5.csv,0.026585359126329422,0.27243757247924805,2025-06-09 14:25:56.227219
MhV3_ayzYFg,Yen Intervention Risk Rises Amid Relentless Drop | Bloomberg: The Asia Trade 6/27/2024,5225.867,The Asia Trade,15675,bloomberg_transcripts_part_3_of_5.csv,0.04945759475231171,0.24892973899841309,2025-06-09 14:25:56.979622
MkuIP2sCvyg,"Mark Carney Next Canadian PM; US, Ukraine Meet in Saudi | Horizons Middle East & Africa 03/10/2025",5128.12,"Horizons Middle East, Africa",15755,bloomberg_transcripts_part_3_of_5.csv,0.028157111257314682,0.2473299503326416,2025-06-09 14:25:57.730348
MloV9aZnc_Q,Bloomberg Surveillance 04/14/2025,8604.859,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",19530,bloomberg_transcripts_part_3_of_5.csv,0.7966807559132576,0.24985504150390625,2025-06-09 14:25:58.484299
Mnvo4MnzApA,"Uncertainty and Tariffs | Bloomberg Surveillance | March 25, 2025",19694.437,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,25629,bloomberg_transcripts_part_3_of_5.csv,0.8524954058229923,0.24829411506652832,2025-06-09 14:25:59.404407
Moe_Aelec3I,China's Uneven Recovery Lingers | Bloomberg: The China Show 8/15/2024,5145.78,Bloomberg The China Show,16388,bloomberg_transcripts_part_3_of_5.csv,0.1395057588815689,0.24908661842346191,2025-06-09 14:26:00.157186
MpF11UMZRzk,"Wild Swings for Yen, Spain's Sánchez Threatens to Quit | Bloomberg Markets Today 04/29/2024",5452.622,The Opening Trade,20151,bloomberg_transcripts_part_3_of_5.csv,0.6896329373121262,0.24883174896240234,2025-06-09 14:26:00.909952
MpZeF44DdAs,"Trump Unveils AI Funding Plan Led by OpenAI, Softbank | Bloomberg: The Asia Trade 1/22/25",5174.756,The Asia Trade,14697,bloomberg_transcripts_part_3_of_5.csv,0.7358878031373024,0.24742650985717773,2025-06-09 14:26:01.660855
MpZnh2LiKY4,"A Bond Breakdown And Yen Rebound | Bloomberg Surveillance | April 29, 2024",19967.368,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,26343,bloomberg_transcripts_part_3_of_5.csv,0.4654375985264778,0.2494523525238037,2025-06-09 14:26:02.412673
MpcH-bUWXmo,Fed Day | Bloomberg Surveillance 09/21/2022,7464.161,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",25048,bloomberg_transcripts_part_3_of_5.csv,0.6202849298715591,0.2255535125732422,2025-06-09 14:26:03.667506
MrSR0SCb88Q,"Biden Pledges 'Ironclad' Commitment to Japan, Philippines | Bloomberg: The China Show 4/12/2024",4959.511,Bloomberg The China Show,15586,bloomberg_transcripts_part_3_of_5.csv,0.18099483847618103,0.2510662078857422,2025-06-09 14:26:04.422066
MuGQm_Y4nKM,Nvidia's Rout Drags Down Asian Stocks | Bloomberg: The Asia Trade 9/04/24,5179.158,The Asia Trade,15780,bloomberg_transcripts_part_3_of_5.csv,0.01832730695605278,0.24735617637634277,2025-06-09 14:26:05.171643
MwJbeTN-3bQ,CPI Comes in Hot | Bloomberg Surveillance 03/12/2024,8430.517,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",29893,bloomberg_transcripts_part_3_of_5.csv,0.7231950089335442,0.24892783164978027,2025-06-09 14:26:05.923116
Mx8cnuWKZ70,"Trump Vows More Tariffs on China, Mexico, Canada | Bloomberg: The Asia Trade 11/26/24",5195.993,The Asia Trade,16144,bloomberg_transcripts_part_3_of_5.csv,0.6003156304359436,0.24572491645812988,2025-06-09 14:26:06.672356
MxKmc8qnExg,China Stocks Fall on Lack of Stimulus Details | Bloomberg: The China Show 12/13/2024,5160.201,Bloomberg The China Show,16042,bloomberg_transcripts_part_3_of_5.csv,-0.4710526764392853,0.22487664222717285,2025-06-09 14:26:07.573326
Mxsy9-zJM70,"Bitcoin Nears $90,000, Trump New Cabinet Takes Shape | The Opening Trade 11/12",5702.473,The Opening Trade,14244,bloomberg_transcripts_part_3_of_5.csv,0.5206727907061577,0.258495569229126,2025-06-09 14:26:08.335267
MxtPKQI-IRY,Bloomberg Surveillance 05/31/2024,17475.585,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",29320,bloomberg_transcripts_part_3_of_5.csv,0.7626870200037956,0.2258744239807129,2025-06-09 14:26:09.063609
Mz4Vnz2nqQE,Bloomberg Surveillance 08/23/2024,8780.768,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",21062,bloomberg_transcripts_part_3_of_5.csv,0.2696974575519562,0.2489182949066162,2025-06-09 14:26:09.81658
N11UnuG6UGE,Chinese Stocks Head for Bull Market | Bloomberg: The China Show 9/30/2024,5377.732,Bloomberg The China Show,11474,bloomberg_transcripts_part_3_of_5.csv,-0.6758993566036224,0.24985933303833008,2025-06-09 14:26:10.569549
N3i7S69__DI,Bloomberg Surveillance 01/08/2025,8589.61,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",21797,bloomberg_transcripts_part_3_of_5.csv,0.7634126245975494,0.22953271865844727,2025-06-09 14:26:11.471601
N4_ZQbOSlxo,Economists Upgrade China Growth Forecasts | Bloomberg: The China Show 6/26/2024,5160.442,Bloomberg The China Show,16400,bloomberg_transcripts_part_3_of_5.csv,0.6502523347735405,0.23533034324645996,2025-06-09 14:26:12.209508
N5zP_IDlR54,Bloomberg Open Interest 11/22/2024,4866.802,Bloomberg Open Interest,15296,bloomberg_transcripts_part_3_of_5.csv,0.029199909418821335,0.26474785804748535,2025-06-09 14:26:12.976429
N75b_ajCtyA,Israel Hamas Reach Ceasefire Deal in Gaza | Horizons Middle East & Africa 01/16/2025,5129.117,"Horizons Middle East, Africa",15953,bloomberg_transcripts_part_3_of_5.csv,-0.27675530314445496,0.2483224868774414,2025-06-09 14:26:13.727008
N8GYzrwiNSQ,"Bitcoin Tops $81,000; COP29 Begins in Baku | Horizons Middle East & Africa 11/11/2024",5078.281,"Horizons Middle East, Africa",15374,bloomberg_transcripts_part_3_of_5.csv,0.6923941522836685,0.2593836784362793,2025-06-09 14:26:14.490003
N8zEDsXGi4g,Fed’s Goolsbee: Policymakers Should Prepare for Rate Cuts | The Opening Trade 07/02/2024,5586.804,The Opening Trade,10857,bloomberg_transcripts_part_3_of_5.csv,0.7504233419895172,0.22703027725219727,2025-06-09 14:26:15.384155
NAI7ZwHAd1A,"Global Markets and Inflation | Bloomberg Surveillance | June 20, 2024",17611.568,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,24554,bloomberg_transcripts_part_3_of_5.csv,0.8108635321259499,0.2489631175994873,2025-06-09 14:26:16.135425
NATKGPL3RUA,Bloomberg Surveillance 05/13/2024,17469.794,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",28536,bloomberg_transcripts_part_3_of_5.csv,0.7809598669409752,0.24323272705078125,2025-06-09 14:26:16.881066
NAx5YHBPiZ0,Fed Preview | Bloomberg Surveillance 01/31/2023,8667.96,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",18483,bloomberg_transcripts_part_3_of_5.csv,0.5724901333451271,0.2563762664794922,2025-06-09 14:26:17.64121
ND9ESs2Zswo,China Stocks Rise as Fed Cut Boosts Sentiment | Bloomberg: The China Show 9/19/24,5110.869,Bloomberg The China Show,16829,bloomberg_transcripts_part_3_of_5.csv,-0.005170375108718872,0.2495877742767334,2025-06-09 14:26:18.39451
NFFFsWwmH34,China Fiscal Plan Disappoints; Trump Fuels Bitcoin Rally | Bloomberg: The China Show 11/11/2024,5421.038,Bloomberg The China Show,8641,bloomberg_transcripts_part_3_of_5.csv,0.30650803446769714,0.22564101219177246,2025-06-09 14:26:19.6446
NGoyfvp9XzM,Bloomberg Open Interest 01/06/2025,4952.313,Bloomberg Open Interest,16306,bloomberg_transcripts_part_3_of_5.csv,0.49748818576335907,0.25126147270202637,2025-06-09 14:26:20.397939
NHG-7F2iNSo,Sweden Records First Case of New Mpox Variant Outside Africa | The Opening Trade 08/16,5551.804,The Opening Trade,10829,bloomberg_transcripts_part_3_of_5.csv,-0.538662314414978,0.25208520889282227,2025-06-09 14:26:21.153172
NHPslW49tX4,"Unity in the GOP | Bloomberg Surveillance | July 17, 2024",19144.251,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,26646,bloomberg_transcripts_part_3_of_5.csv,0.5851129665970802,0.22479009628295898,2025-06-09 14:26:21.88044
NIIrWNUOjBs,"Data Deluge | Bloomberg Surveillance | September 5, 2024",18802.877,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,26122,bloomberg_transcripts_part_3_of_5.csv,0.8690703585743904,0.2461097240447998,2025-06-09 14:26:22.62904
NIh3_N7nbUQ,Bloomberg Surveillance 03/26/2024,8900.605,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",22308,bloomberg_transcripts_part_3_of_5.csv,0.7374996319413185,0.2275710105895996,2025-06-09 14:26:23.531279
NJikLvFdn3I,"NATO Ramps Up Ukraine Aid, Traders Position for US CPI Print | The Opening Trade 07/10",5713.642,The Opening Trade,12540,bloomberg_transcripts_part_3_of_5.csv,0.2760106325149536,0.24999451637268066,2025-06-09 14:26:24.284509
NKkUjo2DkDg,Bloomberg Surveillance 03/13/2025,8929.53,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",23007,bloomberg_transcripts_part_3_of_5.csv,0.7048817574977875,0.24759340286254883,2025-06-09 14:26:25.036428
NTrLFIxm1k0,Bloomberg Surveillance 06/17/24,8764.075,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",17824,bloomberg_transcripts_part_3_of_5.csv,0.4405143931508064,0.24983906745910645,2025-06-09 14:26:25.790144
NTwdep_paB0,Signs of Stabilization? | Bloomberg Surveillance 03/21/2023,8690.785,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",20348,bloomberg_transcripts_part_3_of_5.csv,0.7969449833035469,0.24919819831848145,2025-06-09 14:26:26.543206
NYUwi76DjY8,Stocks Snap Five-Day Drop as Dollar Retreats | Bloomberg: The Close 01/03/2025,5394.824,Bloomberg The Close (Full Shows),10679,bloomberg_transcripts_part_3_of_5.csv,0.7389198839664459,0.22730326652526855,2025-06-09 14:26:27.439719
N_tJJZ8q9jg,Ahead of Jobs Report Stocks Flounder | Bloomberg: The Close 12/05/2024,5553.49,Bloomberg The Close (Full Shows),14268,bloomberg_transcripts_part_3_of_5.csv,0.3053036034107208,0.25188755989074707,2025-06-09 14:26:28.195001
NcklhdwmeAo,China Halts Bond Buying to Defend Yuan | Bloomberg: The China Show 1/10/2025,5449.686,Bloomberg The China Show,12465,bloomberg_transcripts_part_3_of_5.csv,0.4537053406238556,0.25043797492980957,2025-06-09 14:26:28.94856
NcwPux_9xUQ,Russia-Ukraine Partial Truce; Turkey Calms Markets | Horizons Middle East & Africa 03/26/2025,5152.952,"Horizons Middle East, Africa",15948,bloomberg_transcripts_part_3_of_5.csv,-0.5859720259904861,0.24746298789978027,2025-06-09 14:26:29.699735
Nd-UmmcYCew,Asia Stocks Shrug Off Nvidia’s Blowout Results | Bloomberg: The China Show 5/23/2024,5004.235,Bloomberg The China Show,16064,bloomberg_transcripts_part_3_of_5.csv,0.10607890039682388,0.23503661155700684,2025-06-09 14:26:30.437383
NdudBEdE4FY,S&P 500 Sees Worst Selloff in 2025 as Bonds Climb | Bloomberg: The Close 03/03/2025,5479.592,Bloomberg The Close (Full Shows),14365,bloomberg_transcripts_part_3_of_5.csv,0.2801946625113487,0.22568440437316895,2025-06-09 14:26:31.344099
NeXQqTDkYh4,Bloomberg Surveillance 02/12/2024,8780.673,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",21472,bloomberg_transcripts_part_3_of_5.csv,0.7272511646151543,0.253054141998291,2025-06-09 14:26:32.101235
NfJSCtXcvBg,The Three Amigos | Bloomberg Surveillance 1/09/2023,8316.582,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",28767,bloomberg_transcripts_part_3_of_5.csv,0.4112352877855301,0.2483205795288086,2025-06-09 14:26:32.854426
NfNlBjr4M2w,"Jackson Hole in Focus; Harris, Trump rally support ahead of DNC | Bloomberg: The Asia Trade 8/19/24",5205.853,The Asia Trade,15418,bloomberg_transcripts_part_3_of_5.csv,0.4164007008075714,0.24758172035217285,2025-06-09 14:26:33.605605
NgWJ-QualBE,Nvidia's Rally | Bloomberg Surveillance 05/30/23,8732.84,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",19930,bloomberg_transcripts_part_3_of_5.csv,0.7096107453107834,0.2722785472869873,2025-06-09 14:26:34.382129
NjFITv0TeRo,Investors Await Fed Decision | Bloomberg: The Close 12/17/2024,11398.013,Bloomberg The Close (Full Shows),19390,bloomberg_transcripts_part_3_of_5.csv,0.026001008227467537,0.2471942901611328,2025-06-09 14:27:35.835553
NmQCs7VLFMo,Investors Count Down To Fed Interest Rate Cuts | Bloomberg: The China Show 8/26/2024,5130.558,Bloomberg The China Show,16417,bloomberg_transcripts_part_3_of_5.csv,0.013117339462041855,0.24964451789855957,2025-06-09 14:27:36.588643
NoVMKdNDZRo,Powell Goes to the Hill | Bloomberg Surveillance 03/07/2023,8252.824,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",27779,bloomberg_transcripts_part_3_of_5.csv,0.7324502468109131,0.26830410957336426,2025-06-09 14:27:37.358827
NqA2ZhNwaEM,South Korea's Yoon Arrested; Traders Look Ahead to US CPI | Bloomberg: The Asia Trade 1/15/25,5243.485,The Asia Trade,15520,bloomberg_transcripts_part_3_of_5.csv,-0.029196545481681824,0.26326513290405273,2025-06-09 14:27:38.1243
Nsn3kZ5RAeI,Bloomberg Markets Today 04/10/2024,5415.573,The Opening Trade,18903,bloomberg_transcripts_part_3_of_5.csv,0.5529268383979797,0.2778317928314209,2025-06-09 14:27:38.906116
NvR-R-Luv_4,"Fed Preview, Tech Earnings | Bloomberg Surveillance 07/25/2023",8689.967,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",18430,bloomberg_transcripts_part_3_of_5.csv,0.40104029327630997,0.23026084899902344,2025-06-09 14:27:39.817006
NwM396MNUBo,S&P 500 Swoons in Last 15 Minutes of US Trading | Bloomberg: The Close 02/24/2025,4547.993,Bloomberg The Close (Full Shows),8887,bloomberg_transcripts_part_3_of_5.csv,0.4396277666091919,0.24215269088745117,2025-06-09 14:27:40.56196
NyFmSCfpoZU,Bloomberg Open Interest 03/21/2025,4915.483,Bloomberg Open Interest,15856,bloomberg_transcripts_part_3_of_5.csv,0.011898618191480637,0.24850797653198242,2025-06-09 14:27:41.312634
Nywmmb7Hirs,"Equity Bulls Return | Bloomberg Surveillance | May 6, 2024",19822.865,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,28344,bloomberg_transcripts_part_3_of_5.csv,0.8276094272732735,0.24766993522644043,2025-06-09 14:27:42.062668
NzjtlS9ChWo,Market Selloff Accelerates Across Asia | Bloomberg: The Asia Trade 8/5/24,5203.88,The Asia Trade,14937,bloomberg_transcripts_part_3_of_5.csv,0.010377042926847935,0.24638605117797852,2025-06-09 14:27:42.811252
O2kGKoz3Xoc,Bloomberg Surveillance 04/21/2025,8607.803,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",19998,bloomberg_transcripts_part_3_of_5.csv,0.5145984590053558,0.22503995895385742,2025-06-09 14:27:43.710748
O2xxS1UIvRQ,Trump's Tariff Timeline Lifts Market Mood | Bloomberg: The China Show 2/14/2025,5436.685,Bloomberg The China Show,12018,bloomberg_transcripts_part_3_of_5.csv,-0.783535435795784,0.24855303764343262,2025-06-09 14:27:44.462452
O3Mu6KUBzUI,Jobs Day Preview | Bloomberg Surveillance 03/09/2023,8167.38,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",27620,bloomberg_transcripts_part_3_of_5.csv,0.25905558466911316,0.2514333724975586,2025-06-09 14:27:45.216275
OBWNnANDe7U,"Trump Plans to Impose 25% Tariffs on Steel, Aluminum Imports | The Opening Trade 02/10",5677.526,The Opening Trade,13657,bloomberg_transcripts_part_3_of_5.csv,0.42780548334121704,0.24721145629882812,2025-06-09 14:27:45.965529
OCzbRdI-5Yg,Bloomberg Surveillance 06/11/2024,8633.827,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",20329,bloomberg_transcripts_part_3_of_5.csv,0.8119853623211384,0.26537227630615234,2025-06-09 14:27:46.735089
OE-ZYEykSQU,American Airlines Plane Crash Midair Near Washington DC | Opening Trade 01/30,5822.509,The Opening Trade,13673,bloomberg_transcripts_part_3_of_5.csv,0.6671019420027733,0.22582268714904785,2025-06-09 14:27:47.641009
OIkIqj9TNpk,"Trump Vents Anger With Putin, Marine Le Pen Found Guilty | The Opening Trade 03/31",5666.55,The Opening Trade,13540,bloomberg_transcripts_part_3_of_5.csv,0.6684662103652954,0.25012993812561035,2025-06-09 14:27:48.394362
OKd3JHNUh_0,S&P 500 Rises to 41st Record Close of Year | Bloomberg: The Close 9/24/2024,5423.5869999999995,Bloomberg The Close (Full Shows),13407,bloomberg_transcripts_part_3_of_5.csv,0.41098640859127045,0.247908353805542,2025-06-09 14:27:49.145491
OKvpQpIkfWU,Bloomberg Open Interest 07/26/2024,5243.7699999999995,Bloomberg Open Interest,11339,bloomberg_transcripts_part_3_of_5.csv,0.08036017417907715,0.2502467632293701,2025-06-09 14:27:49.898672
OOAHjml8pVo,China Central Bank Governor's Message to Markets | Bloomberg: The China Show 1/13/2025,6010.622,Bloomberg The China Show,12465,bloomberg_transcripts_part_3_of_5.csv,0.32989102602005005,0.2493908405303955,2025-06-09 14:27:50.651329
OOBy7H6_wUE,"Stocks in Home Stretch, Hunter Pardoned | Bloomberg Surveillance 12/02/2024",8567.796,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",19950,bloomberg_transcripts_part_3_of_5.csv,0.43159494549036026,0.23102784156799316,2025-06-09 14:27:51.907501
OQHoFjTIrVI,"Inflation Fears, Earning Season | Bloomberg Surveillance 11/15/2022",7476.564,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",25980,bloomberg_transcripts_part_3_of_5.csv,0.41409242898225784,0.24738860130310059,2025-06-09 14:27:52.657236
OQcd_og5h9k,Earnings Watch | Bloomberg Surveillance 04/30/2024,8719.859,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",19492,bloomberg_transcripts_part_3_of_5.csv,0.34792935103178024,0.25035715103149414,2025-06-09 14:27:53.411609
OScj5bprd_A,DeepSeek Probe; Russian Delegation in Syria | Horizons Middle East & Africa 01/29/2025,5139.651,"Horizons Middle East, Africa",16035,bloomberg_transcripts_part_3_of_5.csv,-0.14869943261146545,0.25244903564453125,2025-06-09 14:27:54.166201
OTk3wG_-MIU,"Slim Job Gains | Bloomberg Surveillance | November 1, 2024",18930.841,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,28178,bloomberg_transcripts_part_3_of_5.csv,0.8397890813648701,0.2539389133453369,2025-06-09 14:27:54.92479
OW9Hz0kTVjA,"Waiting on Data | Bloomberg Surveillance | October 21, 2024",18205.899,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,29483,bloomberg_transcripts_part_3_of_5.csv,0.8582772612571716,0.23847460746765137,2025-06-09 14:27:55.80265
OWc3bpjHzUY,Israel Attacked Fallout | Bloomberg Surveillance 04/15/2024,8987.914999999999,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",18599,bloomberg_transcripts_part_3_of_5.csv,0.7231672257184982,0.247786283493042,2025-06-09 14:27:56.554308
OXkunbt6QEM,Bloomberg Open Interest 11/15/2024,4888.708,Bloomberg Open Interest,15780,bloomberg_transcripts_part_3_of_5.csv,0.16048643738031387,0.23837804794311523,2025-06-09 14:27:57.294892
OdZOKplGlOc,Bloomberg Surveillance 04/04/2024,8737.663,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",21696,bloomberg_transcripts_part_3_of_5.csv,0.5581114664673805,0.2486565113067627,2025-06-09 14:27:58.047684
OeFhXfSgqlU,"Musk, Altman Spar Over Stargate; Israel-Hezbollah Truce | Horizons Middle East & Africa 01/23/2025",5085.24,"Horizons Middle East, Africa",15575,bloomberg_transcripts_part_3_of_5.csv,0.3557647317647934,0.24639463424682617,2025-06-09 14:27:58.797595
OeSNUnw0014,"Tesla EV Sales Stall, Biden to Block Nippon Steel Deal | The Opening Trade: 01/03/2025",11281.451,The Opening Trade,18749,bloomberg_transcripts_part_3_of_5.csv,0.06904552597552538,0.21729230880737305,2025-06-09 14:27:59.689722
OekKQNuAKPg,Bloomberg Surveillance 08/08/2024,8777.844,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",19999,bloomberg_transcripts_part_3_of_5.csv,0.3793618083000183,0.250734806060791,2025-06-09 14:28:00.444416
OiaTiDWqRVA,China Moves to Tax Ultra-Rich for Overseas Investment Gains | Bloomberg: The China Show 10/15/2024,5416.921,Bloomberg The China Show,9763,bloomberg_transcripts_part_3_of_5.csv,0.10274477303028107,0.24694013595581055,2025-06-09 14:28:01.194285
Ojz8GO5WFJo,Bloomberg Surveillance 07/12/2024,8781.586,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",22430,bloomberg_transcripts_part_3_of_5.csv,0.5640126019716263,0.24849343299865723,2025-06-09 14:28:01.947153
OkRqPk58vsE,Trump's Team Launches Talks With Russia on Ukraine War Without Europe | The Opening Trade 02/17,5439.547,The Opening Trade,18364,bloomberg_transcripts_part_3_of_5.csv,0.3193056583404541,0.24530792236328125,2025-06-09 14:28:02.696425
